audition_id,actor_id,manager_id,film_id,role_id,audition_round,audition_date,withdrawal_requested,experience_years,role_match_score,accent_match,availability_match,line_accuracy_score,special_skill_match,self_tape_quality_score,manager_rating,prior_collaboration,days_before_deadline,callback
AU050004,A083,M18,F01,RL0012,1,2022-12-21,False,7.7,0.443253,0,1,0.149096,0,0.48505,0.407478,0,2,1
AU050005,A083,M18,F02,RL0036,1,2021-06-09,False,7.7,0.686563,1,1,0.66346,0,0.791931,0.415199,0,24,1
AU050006,A083,M18,F03,RL0060,1,2023-08-31,False,7.7,0.872331,1,1,0.609976,0,0.508372,0.407285,0,25,0
AU050007,A083,M18,F04,RL0084,1,2022-08-04,False,7.7,0.961772,1,0,0.701178,1,0.706293,0.419039,0,24,0
AU050008,A083,M18,F05,RL0108,1,2021-12-10,False,7.7,0.765322,0,0,0.620429,1,0.643132,0.441927,0,2,0
AU050009,A083,M18,F06,RL0132,1,2022-11-06,False,7.7,0.615511,1,1,0.76362,0,0.616591,0.145346,1,13,0
AU050010,A083,M18,F07,RL0156,1,2022-08-11,False,7.7,0.804583,1,0,0.945331,0,0.777837,0.576131,0,4,0
AU050011,A083,M18,F08,RL0180,1,2023-11-03,False,7.7,0.978182,1,0,0.725313,0,0.378097,0.435054,0,5,1
AU050012,A083,M18,F09,RL0204,1,2021-12-24,False,7.7,0.86184,1,1,0.802222,0,0.625783,0.56404,1,27,1
AU050013,A083,M18,F10,RL0228,1,2024-07-12,False,7.7,0.674113,1,0,0.713189,0,0.527028,0.447922,1,17,0
AU050014,A083,M18,F11,RL0252,1,2021-10-06,False,7.7,0.985581,0,0,0.411538,0,0.711777,0.444082,0,2,0
AU050015,A083,M18,F12,RL0276,1,2021-10-15,False,7.7,0.689538,1,1,0.643634,1,0.71575,0.378732,1,30,1
AU050016,A083,M18,F13,RL0300,1,2023-02-07,False,7.7,0.99155,0,1,0.570054,0,0.630329,0.353927,0,25,1
AU050017,A083,M18,F14,RL0324,1,2021-02-27,False,7.7,1.0,1,0,0.43579,0,0.806684,0.254272,0,28,0
AU050018,A083,M18,F15,RL0348,1,2024-10-19,False,7.7,0.396934,0,0,0.899062,0,0.617855,0.42359,0,19,0
AU050019,A083,M18,F16,RL0372,1,2023-04-28,False,7.7,1.0,0,1,0.320841,1,0.402592,0.458088,0,20,0
AU050020,A083,M18,F17,RL0396,1,2022-01-03,False,7.7,0.479474,0,0,0.402799,0,0.688793,0.535879,0,10,0
AU050021,A083,M18,F18,RL0420,1,2025-03-24,True,7.7,1.0,0,1,0.550046,1,0.819481,0.159212,0,25,0
AU050022,A083,M18,F19,RL0444,1,2024-12-15,False,7.7,0.992534,1,1,0.504859,1,0.458421,0.383735,0,24,0
AU050023,A083,M18,F20,RL0468,1,2021-08-23,False,7.7,0.55308,1,1,0.829351,0,0.838314,0.389907,1,23,0
AU050024,A083,M18,F21,RL0492,1,2024-04-29,False,7.7,0.881051,0,1,0.701842,0,0.351383,0.271112,0,7,0
AU050025,A083,M18,F22,RL0516,1,2025-02-28,False,7.7,0.391498,0,1,0.448665,1,0.706965,0.404842,0,6,0
AU050026,A083,M18,F23,RL0540,1,2024-09-18,True,7.7,0.915636,1,1,0.511505,0,0.423305,0.364023,0,11,0
AU050027,A083,M18,F24,RL0564,1,2021-12-10,False,7.7,0.436844,1,0,0.954295,1,0.587162,0.230957,0,8,1
AU050028,A083,M18,F25,RL0588,1,2021-07-10,False,7.7,0.928102,1,1,0.508923,1,0.689212,0.408299,1,16,1
AU050029,A083,M18,F26,RL0612,1,2021-08-25,False,7.7,0.792156,0,1,0.601992,0,0.906009,0.339646,1,29,1
AU050030,A083,M18,F27,RL0636,1,2021-03-08,False,7.7,1.0,1,1,0.410912,1,0.426277,0.455521,0,29,0
AU050031,A083,M18,F28,RL0660,1,2023-08-24,False,7.7,0.926324,1,1,0.818587,0,0.486673,0.42501,0,0,1
AU050032,A084,M18,F01,RL0001,1,2022-01-07,True,9.5,0.143024,0,0,0.629984,0,0.827469,0.420898,0,2,0
AU050033,A084,M18,F02,RL0025,1,2021-05-11,False,9.5,0.703917,0,1,0.629678,1,0.242511,0.42967,0,18,0
AU050034,A084,M18,F03,RL0049,1,2023-04-15,True,9.5,0.524159,1,1,0.206153,0,0.35892,0.140715,0,24,0
AU050035,A084,M18,F04,RL0073,1,2024-01-28,False,9.5,0.069058,1,1,0.370959,0,0.693542,0.343147,1,8,0
AU050036,A084,M18,F05,RL0097,1,2022-01-11,False,9.5,0.655262,1,0,0.542654,1,0.683703,0.48611,0,7,1
AU050037,A084,M18,F06,RL0121,1,2024-09-23,False,9.5,0.687096,1,0,0.425069,1,0.521611,0.458749,1,12,0
AU050038,A084,M18,F07,RL0145,1,2021-08-23,False,9.5,0.936595,1,1,0.789406,0,0.479674,0.258253,0,28,1
AU050039,A084,M18,F08,RL0169,1,2023-07-14,False,9.5,0.684854,0,1,0.572171,0,0.382469,0.488844,1,4,0
AU050040,A084,M18,F09,RL0193,1,2021-11-01,False,9.5,0.169999,0,1,0.773233,0,0.584981,0.417642,0,24,0
AU050041,A084,M18,F10,RL0217,1,2021-01-19,False,9.5,0.581223,1,1,0.376684,0,0.486778,0.264575,0,5,0
AU050042,A084,M18,F11,RL0241,1,2022-05-04,False,9.5,0.551332,1,1,0.271991,0,0.609786,0.084262,0,15,0
AU050043,A084,M18,F12,RL0265,1,2022-03-09,False,9.5,0.71897,1,1,0.518975,0,0.466937,0.39034,0,0,0
AU050044,A084,M18,F13,RL0289,1,2025-01-23,False,9.5,0.565385,1,0,0.309851,0,0.61481,0.394592,0,22,0
AU050045,A084,M18,F14,RL0313,1,2023-03-15,False,9.5,0.34892,1,0,0.534467,0,0.653075,0.356434,0,5,0
AU050046,A084,M18,F15,RL0337,1,2025-02-15,False,9.5,0.28454,1,1,0.625122,0,0.474377,0.454335,1,21,0
AU050047,A084,M18,F16,RL0361,1,2025-02-03,False,9.5,0.647293,1,1,0.819125,0,0.428417,0.503961,0,17,1
AU050048,A084,M18,F17,RL0385,1,2025-05-30,False,9.5,0.0,0,1,0.210424,1,0.19601,0.528697,0,10,0
AU050049,A084,M18,F18,RL0409,1,2024-05-09,False,9.5,0.257128,1,1,0.296229,1,0.468918,0.285524,1,11,0
AU050050,A084,M18,F19,RL0433,1,2024-10-20,False,9.5,0.727682,0,1,0.599363,0,0.643141,0.238175,1,6,1
AU050051,A084,M18,F20,RL0457,1,2025-06-26,False,9.5,0.061207,0,0,0.957638,0,0.558005,0.408142,0,17,0
AU050052,A084,M18,F21,RL0481,1,2024-11-08,False,9.5,0.416745,1,1,0.85755,0,0.944394,0.25576,0,29,0
AU050053,A084,M18,F22,RL0505,1,2022-07-02,False,9.5,0.345565,0,1,0.555239,0,0.324232,0.385294,0,16,0
AU050054,A084,M18,F23,RL0529,1,2021-11-19,False,9.5,1.0,1,1,0.826711,0,0.570337,0.145013,1,4,0
AU050055,A084,M18,F24,RL0553,1,2025-05-11,False,9.5,0.489655,1,1,0.861264,0,0.413146,0.388255,0,25,1
AU050056,A084,M18,F25,RL0577,1,2021-05-11,False,9.5,0.609729,1,1,0.250744,1,0.793915,0.169529,0,9,0
AU050057,A084,M18,F26,RL0601,1,2021-03-29,False,9.5,0.838677,0,1,0.638135,1,0.870063,0.476057,0,18,1
AU050058,A084,M18,F27,RL0625,1,2023-06-25,False,9.5,0.665096,1,1,0.415946,0,0.823515,0.48801,0,24,0
AU050059,A084,M18,F28,RL0649,1,2024-01-16,False,9.5,0.626179,0,1,0.877735,1,0.596149,0.57906,0,15,0
AU050060,A084,M18,F29,RL0673,1,2022-04-13,False,9.5,0.600293,0,1,0.246405,0,0.190509,0.229976,0,15,0
AU050061,A084,M18,F30,RL0697,1,2025-07-14,False,9.5,0.422422,1,0,0.557019,1,0.515764,0.389341,0,8,0
AU050062,A084,M18,F31,RL0721,1,2023-04-08,False,9.5,0.229946,1,0,0.411011,0,0.656245,0.377906,1,30,1
AU050063,A084,M18,F32,RL0745,1,2022-02-26,False,9.5,0.0,0,0,0.353892,0,0.452242,0.394942,0,18,0
AU050064,A084,M18,F33,RL0769,1,2023-06-28,False,9.5,0.320822,1,1,0.530248,0,0.708317,0.34304,0,8,0
AU050065,A084,M18,F34,RL0793,1,2023-07-02,False,9.5,0.822336,1,1,0.283795,0,0.421752,0.535922,1,16,0
AU050066,A084,M18,F35,RL0817,1,2021-12-21,False,9.5,0.558778,0,0,0.484612,0,0.865074,0.330679,1,14,0
AU050067,A084,M18,F36,RL0841,1,2024-10-06,False,9.5,0.500313,0,1,0.853466,1,0.474952,0.280735,0,11,0
AU050068,A084,M18,F37,RL0865,1,2025-04-12,False,9.5,0.423664,0,0,0.468468,0,0.796827,0.635083,0,27,1
AU050069,A084,M18,F38,RL0889,1,2025-07-06,False,9.5,0.218397,0,0,0.639837,1,0.758896,0.349845,0,14,0
AU050070,A084,M18,F39,RL0913,1,2024-08-12,False,9.5,0.02266,1,1,0.443261,0,0.658377,0.439796,0,6,0
AU050071,A084,M18,F40,RL0937,1,2024-12-14,False,9.5,0.0,0,0,0.314835,0,0.535775,0.371778,1,5,0
AU050072,A084,M18,F41,RL0961,1,2023-11-12,False,9.5,0.360853,0,1,0.383289,1,0.599562,0.55753,0,27,0
AU050073,A084,M18,F42,RL0985,1,2024-09-26,False,9.5,0.903465,1,1,0.585004,1,0.446715,0.23282,0,21,1
AU050074,A084,M18,F43,RL1009,1,2023-09-27,False,9.5,0.241918,0,1,0.577829,0,0.622051,0.289939,0,19,0
AU050075,A084,M18,F44,RL1033,1,2024-07-14,False,9.5,0.343875,1,1,0.665234,0,0.661948,0.272853,0,12,0
AU050076,A084,M18,F45,RL1057,1,2023-06-08,False,9.5,0.604446,1,0,0.583352,0,0.520286,0.340037,0,4,0
AU050077,A084,M18,F46,RL1081,1,2023-03-27,False,9.5,0.419415,0,1,0.579648,0,0.637311,0.301254,0,26,0
AU050078,A084,M18,F47,RL1105,1,2021-04-17,False,9.5,0.45941,0,1,0.381368,0,0.449041,0.279778,0,5,0
AU050079,A084,M18,F48,RL1129,1,2021-11-17,False,9.5,0.523301,1,1,0.515309,0,0.709626,0.403442,0,11,0
AU050080,A084,M18,F49,RL1153,1,2021-01-15,False,9.5,0.676922,0,1,0.461816,0,0.929411,0.381625,0,7,0
AU050081,A084,M18,F01,RL0002,1,2024-08-16,False,9.5,0.386098,1,1,0.734076,0,0.255445,0.254326,1,28,0
AU050082,A084,M18,F02,RL0026,1,2021-01-25,False,9.5,0.567288,0,1,0.368896,0,0.568235,0.439672,0,21,0
AU050083,A084,M18,F03,RL0050,1,2023-08-18,False,9.5,0.630064,0,1,0.515996,0,0.296305,0.384533,0,22,0
AU050084,A084,M18,F04,RL0074,1,2024-04-10,False,9.5,0.492866,1,1,0.90751,0,0.224463,0.454772,0,4,1
AU050085,A084,M18,F05,RL0098,1,2023-04-26,False,9.5,0.676909,1,0,0.53932,0,0.936548,0.455901,0,21,0
AU050086,A084,M18,F06,RL0122,1,2024-12-12,False,9.5,0.647784,1,0,0.705333,1,0.7724,0.60036,0,19,0
AU050087,A084,M18,F07,RL0146,1,2021-11-02,False,9.5,0.301949,0,1,0.601817,1,0.498953,0.270475,0,10,0
AU050088,A084,M18,F08,RL0170,1,2025-02-02,False,9.5,0.120563,0,0,0.505561,0,0.320771,0.300266,0,10,0
AU050089,A084,M18,F09,RL0194,1,2022-02-05,False,9.5,0.340035,1,0,0.539308,0,0.607946,0.534625,0,3,0
AU050090,A084,M18,F10,RL0218,1,2022-10-25,False,9.5,0.568183,0,0,0.515179,0,0.131888,0.417107,0,30,0
AU050091,A084,M18,F11,RL0242,1,2021-05-22,False,9.5,0.613802,0,1,0.841533,0,0.822218,0.338233,0,1,0
AU050092,A084,M18,F12,RL0266,1,2023-05-31,False,9.5,0.926181,1,0,0.090141,0,0.562675,0.170545,0,5,0
AU050093,A084,M18,F13,RL0290,1,2025-06-29,False,9.5,0.898101,1,1,0.389511,0,0.430856,0.413489,0,29,1
AU050094,A084,M18,F14,RL0314,1,2021-05-30,False,9.5,0.778337,1,0,0.338011,0,0.399454,0.313271,0,21,1
AU050095,A084,M18,F15,RL0338,1,2025-05-20,False,9.5,0.323247,1,1,0.69284,1,0.176703,0.440554,1,20,0
AU050096,A084,M18,F16,RL0362,1,2021-11-26,False,9.5,0.221233,1,1,0.605432,0,0.606117,0.359453,0,7,0
AU050097,A084,M18,F17,RL0386,1,2022-03-06,False,9.5,0.530246,0,1,0.747721,0,0.738582,0.385179,0,0,1
AU050098,A084,M18,F18,RL0410,1,2025-05-27,False,9.5,0.560596,0,1,0.485209,1,0.725861,0.499395,0,4,1
AU050099,A084,M18,F19,RL0434,1,2022-12-11,False,9.5,0.788262,1,1,0.440513,0,0.942313,0.315758,1,30,0
AU050100,A084,M18,F20,RL0458,1,2021-07-13,False,9.5,0.612548,0,0,0.2173,0,0.241679,0.009183,1,29,0
AU050101,A084,M18,F21,RL0482,1,2021-09-17,False,9.5,0.382074,1,0,0.321899,0,0.613462,0.407111,1,11,0
AU050102,A084,M18,F22,RL0506,1,2021-09-18,False,9.5,0.273007,0,0,0.781127,1,0.495209,0.602265,0,28,1
AU050103,A084,M18,F23,RL0530,1,2023-09-12,False,9.5,0.697703,0,1,0.278019,0,0.652161,0.51726,0,16,0
AU050104,A084,M18,F24,RL0554,1,2024-01-06,False,9.5,0.253783,0,1,0.635521,1,0.670799,0.26206,0,10,0
AU050105,A084,M18,F25,RL0578,1,2024-08-04,False,9.5,0.884972,0,0,0.549073,0,0.890136,0.600902,1,10,1
AU050106,A084,M18,F26,RL0602,1,2025-06-09,False,9.5,0.385499,1,1,0.861414,0,0.261802,0.335472,0,21,1
AU050107,A084,M18,F27,RL0626,1,2024-05-18,False,9.5,0.050923,0,1,0.56171,0,0.726129,0.226744,1,19,1
AU050108,A084,M18,F28,RL0650,1,2024-03-31,False,9.5,0.084632,0,0,0.630308,1,0.451043,0.137427,1,7,0
AU050109,A084,M18,F29,RL0674,1,2024-01-10,False,9.5,0.0,1,1,0.618128,0,0.337958,0.384047,0,18,0
AU050110,A084,M18,F30,RL0698,1,2023-07-07,False,9.5,0.362348,0,1,0.824129,0,0.604263,0.541464,0,28,0
AU050111,A084,M18,F31,RL0722,1,2023-02-21,False,9.5,0.298006,0,0,0.52396,0,0.77516,0.276689,0,15,0
AU050112,A084,M18,F32,RL0746,1,2022-10-16,False,9.5,0.638844,1,1,0.557758,0,0.633671,0.34626,1,15,1
AU050113,A084,M18,F33,RL0770,1,2024-07-13,False,9.5,0.452389,0,0,0.509612,1,0.264117,0.246279,0,15,0
AU050114,A084,M18,F34,RL0794,1,2022-10-20,False,9.5,0.711873,1,0,0.279612,0,0.783248,0.272618,0,20,1
AU050115,A084,M18,F35,RL0818,1,2023-03-19,False,9.5,0.291403,1,0,0.501841,0,0.553515,0.251165,1,12,0
AU050116,A084,M18,F36,RL0842,1,2025-02-06,False,9.5,0.505135,1,1,0.389797,1,0.393356,0.244237,0,8,0
AU050117,A084,M18,F37,RL0866,1,2024-05-26,False,9.5,0.371176,1,0,0.666156,1,0.785919,0.518947,0,28,1
AU050118,A084,M18,F38,RL0890,1,2023-04-17,False,9.5,0.226301,0,0,0.302497,0,0.577041,0.538089,0,6,0
AU050119,A084,M18,F39,RL0914,1,2024-02-17,False,9.5,0.545446,0,1,0.419953,0,0.321041,0.098939,1,26,0
AU050120,A084,M18,F40,RL0938,1,2024-04-14,False,9.5,0.144471,0,1,0.410619,1,0.813267,0.608491,0,25,1
AU050121,A084,M18,F41,RL0962,1,2024-11-24,False,9.5,0.0,1,1,0.460715,0,0.408207,0.414662,0,10,0
AU050122,A084,M18,F42,RL0986,1,2022-02-27,False,9.5,0.5442,1,1,0.237638,1,0.209546,0.471564,0,19,1
AU050123,A084,M18,F43,RL1010,1,2024-06-14,False,9.5,0.157985,1,1,0.377195,1,0.734284,0.096538,0,23,0
AU050124,A084,M18,F44,RL1034,1,2025-05-07,False,9.5,0.2155,1,1,0.753161,0,0.653337,0.362933,0,23,0
AU050125,A084,M18,F45,RL1058,1,2021-03-13,True,9.5,0.909051,1,0,0.92753,0,0.596072,0.351427,1,25,0
AU050126,A084,M18,F46,RL1082,1,2021-06-21,False,9.5,0.0,0,0,0.449815,0,0.475324,0.288744,1,28,0
AU050127,A084,M18,F47,RL1106,1,2022-03-08,False,9.5,0.277732,0,1,0.864254,0,0.146411,0.380133,1,16,1
AU050128,A084,M18,F48,RL1130,1,2024-11-06,False,9.5,0.291317,1,1,0.784472,0,0.705456,0.106752,0,30,0
AU050129,A084,M18,F49,RL1154,1,2021-02-11,False,9.5,0.721277,1,1,0.753656,0,0.460366,0.355368,0,9,1
AU050130,A084,M18,F01,RL0003,1,2023-02-24,False,9.5,0.587961,1,1,0.351643,0,0.931436,0.446841,0,23,1
AU050131,A084,M18,F02,RL0027,1,2023-02-16,False,9.5,0.550126,0,0,0.698054,0,0.715015,0.525072,0,0,0
AU050132,A084,M18,F03,RL0051,1,2023-02-24,False,9.5,0.583371,1,1,0.575975,0,0.578164,0.250044,0,16,1
AU050133,A084,M18,F04,RL0075,1,2021-08-31,False,9.5,0.0,0,1,0.678334,0,0.725627,0.345239,0,30,0
AU050134,A084,M18,F05,RL0099,1,2022-06-30,False,9.5,0.070927,0,0,0.399735,0,0.312126,0.306399,1,28,0
AU050135,A084,M18,F06,RL0123,1,2023-04-16,False,9.5,0.586613,1,1,0.456848,1,0.594739,0.346763,0,28,1
AU050136,A084,M18,F07,RL0147,1,2022-12-06,False,9.5,0.978372,0,1,0.627333,1,0.302434,0.52783,1,6,1
AU050137,A084,M18,F08,RL0171,1,2021-05-21,False,9.5,0.590973,1,0,0.465721,0,0.686483,0.324341,1,28,0
AU050138,A084,M18,F09,RL0195,1,2022-10-27,False,9.5,0.702531,0,1,0.758864,0,0.526179,0.348859,0,18,0
AU050139,A084,M18,F10,RL0219,1,2021-10-25,False,9.5,0.049179,1,1,0.579659,0,0.447635,0.265711,0,25,0
AU050140,A084,M18,F11,RL0243,1,2023-08-30,True,9.5,0.651818,0,1,0.624782,1,0.565068,0.226028,0,14,0
AU050141,A084,M18,F12,RL0267,1,2024-03-04,False,9.5,0.748063,0,1,0.533537,0,0.52569,0.080038,0,12,0
AU050142,A084,M18,F13,RL0291,1,2024-08-31,False,9.5,0.33115,0,0,0.293732,1,0.494468,0.354467,0,16,0
AU050143,A084,M18,F14,RL0315,1,2024-04-26,False,9.5,0.776685,0,0,0.537743,0,0.365119,0.377675,1,3,0
AU050144,A084,M18,F15,RL0339,1,2024-05-26,False,9.5,0.44206,0,0,0.775954,0,0.598424,0.077463,0,19,0
AU050145,A084,M18,F16,RL0363,1,2021-02-20,False,9.5,0.538527,0,0,0.640247,0,0.820459,0.294461,0,25,0
AU050146,A084,M18,F17,RL0387,1,2023-10-09,False,9.5,0.226724,0,1,0.720045,0,0.862841,0.362237,0,24,0
AU050147,A084,M18,F18,RL0411,1,2021-11-04,False,9.5,0.533914,1,0,0.532457,0,0.908895,0.73357,0,18,0
AU050148,A084,M18,F19,RL0435,1,2021-04-16,False,9.5,0.682245,1,0,0.153453,0,0.221352,0.551922,0,13,0
AU050149,A084,M18,F20,RL0459,1,2021-09-03,False,9.5,0.432789,0,1,0.464769,0,0.383862,0.514241,0,7,0
AU050150,A084,M18,F21,RL0483,1,2024-10-06,False,9.5,0.604888,1,0,0.202529,0,0.70189,0.445371,0,0,0
AU050151,A084,M18,F22,RL0507,1,2022-05-10,False,9.5,0.448881,0,0,0.617874,0,0.28537,0.389251,0,10,0
AU050152,A084,M18,F23,RL0531,1,2024-10-29,False,9.5,0.198833,0,1,0.445638,0,0.721257,0.340331,1,9,0
AU050153,A084,M18,F24,RL0555,1,2025-03-23,False,9.5,0.73878,0,1,0.177289,0,0.194482,0.447482,0,25,0
AU050154,A084,M18,F25,RL0579,1,2023-06-05,False,9.5,0.717334,0,0,0.433947,1,0.435006,0.311235,0,29,0
AU050155,A084,M18,F26,RL0603,1,2023-09-12,False,9.5,0.533566,1,1,0.70882,0,0.304586,0.275937,0,2,0
AU050156,A084,M18,F27,RL0627,1,2022-11-28,False,9.5,0.415755,1,1,0.472567,1,0.812742,0.303162,1,20,1
AU050157,A084,M18,F28,RL0651,1,2024-01-30,False,9.5,0.39376,0,1,0.529293,1,0.661187,0.421276,0,7,0
AU050158,A084,M18,F29,RL0675,1,2022-09-06,True,9.5,0.379384,1,0,0.728249,0,0.767401,0.290334,0,6,0
AU050159,A084,M18,F30,RL0699,1,2021-12-21,False,9.5,0.14278,1,0,0.892462,0,0.669659,0.442957,0,3,0
AU050160,A084,M18,F31,RL0723,1,2024-06-30,False,9.5,0.010639,0,1,0.583296,0,0.620127,0.460042,1,20,0
AU050161,A084,M18,F32,RL0747,1,2024-07-24,False,9.5,0.286278,0,1,0.789072,1,0.802873,0.427935,0,13,0
AU050162,A084,M18,F33,RL0771,1,2024-08-14,False,9.5,0.607856,0,0,0.164422,0,0.50728,0.204688,0,15,0
AU050163,A084,M18,F34,RL0795,1,2023-07-30,False,9.5,0.295316,0,0,0.845747,1,0.444031,0.474497,1,15,0
AU050164,A084,M18,F35,RL0819,1,2022-07-06,False,9.5,0.308339,1,0,0.763947,0,0.442079,0.394136,1,17,0
AU050165,A084,M18,F36,RL0843,1,2023-05-31,False,9.5,0.425641,0,0,0.733378,0,0.626323,0.187267,1,0,0
AU050166,A084,M18,F37,RL0867,1,2023-12-03,False,9.5,0.41998,1,0,0.883619,1,0.611623,0.548631,0,0,0
AU050167,A084,M18,F38,RL0891,1,2024-11-03,False,9.5,0.109356,0,0,0.537429,0,0.68489,0.460328,0,0,0
AU050168,A084,M18,F39,RL0915,1,2025-01-04,False,9.5,0.139746,1,0,0.377639,0,0.635793,0.296241,0,19,0
AU050169,A084,M18,F40,RL0939,1,2023-09-05,False,9.5,0.16785,0,1,0.480667,0,0.629036,0.468905,0,24,0
AU050170,A084,M18,F41,RL0963,1,2023-12-29,False,9.5,0.0,0,0,0.631018,0,0.893183,0.236807,0,17,0
AU050171,A084,M18,F42,RL0987,1,2022-02-02,False,9.5,0.677998,1,1,0.332955,1,0.43562,0.452389,0,28,1
AU050172,A084,M18,F43,RL1011,1,2023-11-25,False,9.5,0.46788,0,0,0.79274,0,0.795203,0.175154,0,27,1
AU050173,A084,M18,F44,RL1035,1,2024-01-31,False,9.5,0.444708,1,1,0.281219,1,0.858769,0.236583,1,5,0
AU050174,A084,M18,F45,RL1059,1,2025-01-26,False,9.5,0.46104,1,1,0.600203,0,0.307038,0.315665,0,26,0
AU050175,A084,M18,F46,RL1083,1,2025-05-01,False,9.5,0.455976,0,0,0.6875,0,0.515543,0.649147,0,10,0
AU050176,A084,M18,F47,RL1107,1,2021-02-23,False,9.5,0.774272,1,0,0.619589,0,0.76803,0.505997,1,6,0
AU050177,A084,M18,F48,RL1131,1,2024-08-12,False,9.5,0.423039,1,1,0.74705,0,0.534598,0.444692,1,20,0
AU050178,A084,M18,F49,RL1155,1,2024-04-21,False,9.5,0.484409,1,0,0.221817,0,0.531401,0.254135,1,11,0
AU050179,A084,M18,F01,RL0004,1,2025-04-16,False,9.5,0.253161,1,1,0.524247,1,0.406632,0.449246,0,22,0
AU050180,A084,M18,F02,RL0028,1,2024-08-01,False,9.5,0.430403,0,1,0.907861,1,0.691669,0.485914,0,0,0
AU050181,A084,M18,F03,RL0052,1,2021-11-07,False,9.5,0.415819,1,1,0.580212,0,0.40724,0.316033,1,29,0
AU050182,A084,M18,F04,RL0076,1,2024-03-08,False,9.5,0.732713,1,0,0.507807,0,0.810589,0.244948,1,9,1
AU050183,A084,M18,F05,RL0100,1,2024-06-01,False,9.5,0.364735,1,1,0.71675,1,0.567935,0.302851,1,28,0
AU050184,A084,M18,F06,RL0124,1,2023-03-31,False,9.5,0.594075,1,0,0.214445,0,0.446068,0.319435,1,29,0
AU050185,A084,M18,F07,RL0148,1,2021-05-17,False,9.5,0.623213,1,0,0.736071,0,0.495966,0.602045,0,24,0
AU050186,A084,M18,F08,RL0172,1,2022-08-17,False,9.5,0.486559,1,0,0.55731,0,0.568058,0.208638,0,25,0
AU050187,A084,M18,F09,RL0196,1,2022-12-24,False,9.5,1.0,0,1,0.887163,0,0.682367,0.326234,1,22,1
AU050188,A084,M18,F10,RL0220,1,2025-03-04,False,9.5,0.380685,1,1,0.535339,0,0.550041,0.42758,0,3,0
AU050189,A084,M18,F11,RL0244,1,2024-03-24,False,9.5,0.843876,1,1,0.381505,0,0.597809,0.377443,0,11,0
AU050190,A084,M18,F12,RL0268,1,2022-08-20,False,9.5,1.0,0,1,0.270815,0,0.735852,0.273755,0,2,1
AU050191,A084,M18,F13,RL0292,1,2023-10-03,False,9.5,0.481181,1,1,0.210944,0,0.735224,0.274853,1,2,0
AU050192,A084,M18,F14,RL0316,1,2021-03-09,False,9.5,0.723693,1,1,0.660721,1,0.770073,0.479034,0,2,1
AU050193,A084,M18,F15,RL0340,1,2024-12-01,False,9.5,0.451835,0,1,0.628573,0,0.563003,0.627023,0,30,0
AU050194,A084,M18,F16,RL0364,1,2025-04-09,False,9.5,0.269013,1,0,0.581355,0,0.6127,0.157556,0,14,1
AU050195,A084,M18,F17,RL0388,1,2023-01-08,False,9.5,0.184137,0,1,0.639669,1,0.525676,0.318798,0,12,0
AU050196,A084,M18,F18,RL0412,1,2022-07-01,False,9.5,0.559655,0,0,0.739378,0,0.33658,0.379116,0,4,0
AU050197,A084,M18,F19,RL0436,1,2021-09-03,False,9.5,0.677801,0,1,0.515383,0,0.842737,0.319332,1,6,1
AU050198,A084,M18,F20,RL0460,1,2023-06-02,False,9.5,0.608289,0,1,0.609527,0,0.685955,0.393675,0,0,0
AU050199,A084,M18,F21,RL0484,1,2024-02-28,False,9.5,0.254875,1,0,0.679538,0,0.821849,0.109986,0,12,0
AU050200,A084,M18,F22,RL0508,1,2021-02-07,False,9.5,0.382977,1,1,0.407848,1,0.304443,0.265143,1,5,1
AU050201,A084,M18,F23,RL0532,1,2024-09-14,False,9.5,0.667118,1,1,0.260673,0,0.769382,0.351167,0,20,1
AU050202,A084,M18,F24,RL0556,1,2022-09-01,False,9.5,0.0,0,1,0.652235,1,0.131604,0.478407,0,18,0
AU050203,A084,M18,F25,RL0580,1,2022-07-18,False,9.5,0.748489,0,1,0.749946,1,0.703996,0.2629,0,26,0
AU050204,A084,M18,F26,RL0604,1,2024-09-17,False,9.5,0.777993,1,0,0.816464,0,0.271068,0.097122,1,2,0
AU050205,A084,M18,F27,RL0628,1,2021-02-23,False,9.5,0.33739,1,0,0.439288,0,0.551053,0.208765,0,12,0
AU050206,A084,M18,F28,RL0652,1,2022-01-11,False,9.5,0.0,1,0,0.537434,0,0.529434,0.410245,0,19,0
AU050207,A084,M18,F29,RL0676,1,2024-09-28,False,9.5,0.357696,0,1,0.759622,1,0.728918,0.43621,0,27,0
AU050208,A084,M18,F30,RL0700,1,2023-07-14,False,9.5,0.761362,0,0,0.405409,0,0.494129,0.203417,0,3,0
AU050209,A084,M18,F31,RL0724,1,2021-01-02,False,9.5,0.242501,0,1,0.642908,1,0.93812,0.271587,0,3,0
AU050210,A084,M18,F32,RL0748,1,2021-04-16,False,9.5,0.0,0,0,0.388695,0,0.742862,0.269636,1,27,1
AU050211,A084,M18,F33,RL0772,1,2024-01-03,False,9.5,0.53447,1,1,0.475654,0,0.457987,0.04648,0,17,0
AU050212,A084,M18,F34,RL0796,1,2021-08-25,False,9.5,0.808518,1,1,0.328684,1,0.38325,0.324575,0,20,1
AU050213,A084,M18,F35,RL0820,1,2021-10-25,False,9.5,0.741245,1,1,0.908247,0,0.501365,0.366535,0,27,1
