original_index,synthetic_collection_date
37557,2017-10-31
37558,2019-10-01
37559,2016-07-21
37561,2015-04-08
37562,2025-09-06
37563,2015-03-21
37566,2016-02-25
37568,2020-02-03
37569,2025-04-17
37571,2022-07-25
37572,2024-06-21
37573,2015-05-27
37574,2016-06-23
37575,2016-05-03
37577,2023-05-12
37578,2016-08-19
37579,2017-07-29
37581,2020-06-10
37583,2019-06-22
37584,2025-01-10
37585,2024-01-27
37586,2024-10-26
37587,2019-11-23
37589,2024-04-12
37590,2025-03-16
37592,2022-06-15
37593,2020-08-23
37594,2017-03-07
37595,2015-03-05
37596,2024-05-25
37597,2024-02-22
37598,2024-11-27
37599,2018-03-08
37600,2025-04-28
37601,2020-08-16
37602,2021-08-29
37604,2021-07-14
37605,2018-12-08
37606,2016-10-16
37608,2025-05-02
37609,2020-06-26
37610,2024-09-16
37612,2018-01-24
37615,2023-12-29
37617,2023-09-29
37618,2024-04-21
37620,2021-10-07
37622,2019-08-17
37623,2025-08-14
37625,2025-09-01
37626,2024-03-16
37627,2020-03-31
37628,2021-12-03
37629,2015-10-14
37632,2018-04-24
37633,2019-04-04
37635,2017-09-23
37636,2020-11-27
37638,2022-05-19
37639,2020-04-02
37640,2021-05-09
37641,2016-04-06
37644,2021-02-04
37649,2024-10-07
37650,2021-12-12
37654,2021-04-18
37655,2019-10-17
37656,2019-12-14
37658,2021-03-13
37659,2017-08-07
37660,2016-10-16
37662,2022-12-09
37663,2017-11-19
37664,2018-07-31
37665,2018-07-03
37666,2018-10-15
37667,2016-11-15
37672,2023-02-22
37673,2025-05-11
37674,2019-02-03
37675,2016-10-10
37676,2015-02-27
37677,2020-07-11
37678,2023-11-13
37679,2021-08-11
37680,2018-08-20
37682,2020-05-12
37683,2023-07-24
37684,2021-10-27
37686,2015-04-27
37689,2015-04-07
37693,2022-07-03
37694,2015-03-30
37696,2024-11-04
37699,2020-04-10
37701,2016-12-27
37702,2017-05-17
37703,2022-11-15
37705,2020-10-17
37708,2024-05-03
37709,2023-10-19
37710,2017-10-16
37711,2022-08-31
37712,2021-05-12
37713,2021-11-30
37714,2018-10-06
37716,2015-05-10
37717,2021-11-12
37719,2021-05-20
37720,2016-06-03
37722,2024-08-22
37724,2015-01-13
37725,2023-10-07
37727,2022-07-30
37729,2021-12-03
37731,2019-05-12
37732,2021-05-04
37733,2017-10-28
37734,2018-04-11
37735,2024-09-24
37736,2019-08-20
37737,2020-08-02
37738,2024-01-06
37740,2019-12-19
37741,2024-02-12
37742,2023-12-04
37743,2024-08-01
37744,2019-11-13
37745,2025-10-05
37746,2023-12-09
37747,2020-11-18
37748,2023-07-14
37750,2022-03-29
37751,2024-01-24
37752,2021-03-11
37753,2016-08-26
37754,2018-08-19
37756,2016-11-02
37758,2023-08-12
37760,2023-10-28
37761,2015-02-13
37762,2021-01-11
37763,2019-04-21
37765,2022-04-26
37766,2024-05-24
37768,2017-12-03
37771,2022-08-18
37772,2017-10-21
37773,2016-04-11
37774,2023-05-04
37776,2018-02-27
37778,2022-12-14
37779,2016-02-13
37780,2022-03-03
37781,2023-12-22
37782,2016-05-07
37784,2022-10-25
37791,2017-12-15
37793,2017-08-05
37794,2018-12-19
37796,2020-06-19
37798,2024-04-30
37799,2015-02-25
37800,2020-03-17
37801,2022-12-02
37802,2019-04-22
37804,2018-07-10
37805,2021-08-04
37806,2015-03-06
37807,2023-06-22
37808,2025-05-17
37811,2020-12-19
37813,2023-05-18
37815,2024-02-07
37816,2022-08-30
37817,2022-10-06
37818,2024-06-28
37819,2015-11-25
37820,2019-01-19
37821,2015-10-21
37822,2018-10-03
37823,2024-04-22
37826,2021-08-08
37827,2024-08-24
37831,2017-01-25
37832,2015-08-04
37833,2023-10-12
37838,2019-01-02
37839,2015-01-15
37840,2021-01-29
37841,2018-01-11
37842,2017-10-31
37844,2015-03-20
37845,2021-08-03
37846,2023-01-17
37848,2019-03-12
37850,2023-09-09
37851,2024-05-24
37856,2017-07-26
37857,2025-05-02
37858,2023-02-14
37859,2016-07-06
37860,2020-07-16
37862,2015-06-23
37863,2015-07-17
37865,2016-03-04
37866,2020-10-09
37867,2025-12-11
37868,2019-12-13
37870,2019-07-26
37871,2025-12-11
37873,2015-04-27
37874,2015-03-19
37875,2021-02-14
37877,2025-04-26
37878,2017-01-24
37879,2024-08-09
37881,2016-09-06
37882,2020-08-04
37884,2020-07-07
37885,2019-07-07
37887,2015-03-16
37888,2020-07-03
37889,2018-09-04
37890,2020-04-22
37891,2021-10-16
37893,2015-04-20
37894,2018-11-08
37895,2018-04-03
37896,2020-05-03
37897,2024-10-11
37898,2019-10-15
37901,2022-04-20
37903,2016-09-09
37904,2020-10-19
37905,2015-06-07
37906,2016-12-08
37908,2020-06-26
37909,2023-04-25
37910,2017-12-25
37911,2021-03-25
37913,2016-11-07
37914,2018-10-30
37915,2020-01-03
37917,2016-09-30
37921,2020-04-20
37922,2022-11-07
37923,2022-01-10
37924,2021-03-18
37925,2019-07-24
37926,2023-10-17
37927,2016-04-23
37929,2022-02-28
37930,2019-05-24
37931,2023-11-24
37932,2023-05-10
37933,2015-09-01
37934,2022-10-11
37935,2025-07-17
37939,2024-08-25
37940,2024-08-01
37945,2024-01-29
37946,2021-08-30
37947,2024-06-18
37948,2025-04-20
37949,2018-05-29
37950,2019-08-07
37953,2019-06-01
37957,2017-03-24
37959,2022-05-28
37962,2015-08-22
37963,2017-02-07
37965,2015-10-17
37968,2020-03-21
37969,2019-05-19
37970,2022-07-27
37971,2024-05-08
37972,2021-07-17
37973,2022-09-30
37978,2019-09-07
37979,2017-04-17
37981,2021-07-18
37983,2023-07-30
37984,2016-09-16
37985,2017-01-16
37986,2024-11-21
37988,2022-08-29
37989,2025-05-13
37990,2021-01-05
37991,2019-10-31
37993,2024-11-24
37995,2024-03-24
37996,2015-06-18
37997,2023-03-25
37998,2021-01-30
37999,2019-05-17
38001,2019-02-23
38002,2023-11-04
38003,2015-06-04
38005,2025-11-26
38006,2016-07-23
38007,2021-10-28
38009,2020-10-18
38011,2018-06-30
38012,2022-08-10
38013,2019-02-21
38015,2019-06-24
38017,2017-03-01
38018,2023-12-22
38019,2022-09-20
38020,2017-04-16
38022,2024-03-19
38023,2024-11-02
38025,2020-06-06
38026,2018-04-24
38027,2015-08-25
38028,2022-09-14
38029,2018-07-13
38031,2021-03-04
38032,2024-01-30
38036,2016-02-08
38037,2021-06-08
38038,2015-11-08
38039,2023-10-05
38040,2024-07-31
38041,2021-08-12
38042,2025-05-31
38045,2016-03-31
38046,2024-01-22
38047,2020-06-08
38048,2023-05-18
38050,2017-11-29
38054,2025-04-29
38055,2017-05-04
38056,2023-05-05
38057,2024-03-18
38058,2025-10-28
38059,2016-03-11
38060,2017-01-30
38061,2022-03-19
38062,2019-06-02
38063,2015-08-18
38064,2024-12-15
38065,2016-09-10
38067,2018-06-25
38068,2022-07-27
38069,2018-01-29
38071,2022-04-17
38072,2018-10-08
38074,2025-03-02
38075,2024-08-20
38076,2022-06-23
38077,2018-09-12
38079,2015-01-17
38080,2019-03-31
38082,2025-02-25
38083,2021-03-05
38085,2025-04-06
38088,2017-02-27
38089,2019-10-27
38090,2016-11-27
38091,2021-03-17
38092,2024-01-05
38093,2025-09-07
38094,2017-01-24
38095,2021-12-27
38096,2022-07-02
38097,2016-10-20
38099,2019-07-11
38100,2017-11-18
38101,2020-09-27
38103,2021-11-29
38106,2016-07-29
38107,2024-08-11
38108,2024-01-23
38109,2018-12-24
38111,2019-02-11
38113,2017-08-08
38114,2015-09-25
38115,2023-06-07
38119,2017-06-06
38121,2023-01-24
38122,2019-03-21
38123,2022-02-03
38124,2016-08-17
38125,2021-09-07
38126,2020-05-05
38127,2015-08-03
38128,2015-01-28
38131,2021-11-21
38133,2024-06-01
38135,2025-07-22
38136,2023-10-12
38137,2016-01-09
38139,2023-04-25
38141,2016-04-18
38145,2024-07-15
38146,2019-12-25
38147,2020-12-13
38149,2025-09-13
38150,2023-01-07
38155,2018-08-11
38156,2022-12-03
38157,2021-06-30
38158,2016-03-05
38163,2017-07-21
38164,2020-09-10
38165,2025-09-25
38166,2023-01-09
38167,2025-05-23
38168,2024-05-01
38169,2016-01-02
38170,2018-06-26
38171,2023-12-24
38172,2024-11-02
38173,2022-12-07
38174,2021-08-13
38175,2015-07-01
38176,2023-07-16
38177,2021-04-13
38178,2021-08-25
38179,2020-03-16
38180,2024-11-17
38181,2023-11-26
38183,2025-08-03
38184,2017-02-23
38185,2020-08-07
38186,2021-07-30
38187,2015-04-14
38189,2015-09-25
38190,2019-04-17
38191,2023-07-18
38192,2025-07-16
38193,2015-02-05
38195,2017-02-05
38198,2019-07-27
38200,2018-07-11
38202,2021-08-25
38204,2015-04-08
38205,2020-09-23
38207,2023-10-29
38209,2017-12-10
38211,2020-07-29
38214,2020-12-24
38215,2019-06-12
38216,2023-04-15
38217,2018-12-15
38218,2024-11-11
38219,2022-10-11
38220,2021-09-13
38223,2016-05-04
38225,2023-07-24
38226,2024-03-08
38228,2023-12-09
38229,2017-12-12
38230,2015-04-30
38231,2023-03-01
38232,2018-08-18
38233,2019-01-21
38234,2019-11-04
38235,2023-06-07
38236,2022-09-11
38237,2024-11-03
38239,2020-12-03
38241,2025-02-17
38243,2017-03-17
38246,2023-07-22
38248,2016-07-12
38249,2023-01-18
38250,2019-02-12
38251,2021-02-27
38252,2020-05-10
38253,2017-06-25
38254,2017-01-15
38255,2020-09-17
38256,2024-12-03
38258,2016-07-04
38259,2025-05-05
38261,2018-06-19
38262,2015-02-26
38263,2020-07-04
38264,2015-10-03
38265,2019-11-23
38266,2016-03-22
38267,2017-12-26
38268,2023-03-08
38270,2025-09-23
38271,2018-12-27
38274,2016-09-22
38275,2016-10-15
38276,2017-04-07
38278,2022-06-27
38279,2019-08-03
38280,2018-05-30
38281,2016-09-26
38282,2016-06-26
38283,2021-10-02
38285,2023-04-30
38287,2016-11-22
38289,2020-01-17
38290,2021-03-22
38291,2024-09-20
38294,2017-05-12
38297,2021-09-17
38298,2022-02-22
38299,2024-03-08
38300,2015-01-17
38302,2022-05-30
38303,2016-10-23
38304,2018-07-29
38306,2025-08-08
38307,2019-02-22
38308,2017-08-10
38309,2019-07-24
38310,2021-08-31
38311,2019-04-19
38313,2020-11-11
38314,2023-03-01
38315,2025-10-31
38319,2019-04-10
38320,2025-09-22
38321,2025-06-09
38322,2016-01-04
38323,2021-02-23
38325,2020-06-17
38326,2024-05-10
38327,2024-10-14
38328,2015-10-10
38330,2018-11-24
38331,2024-10-30
38333,2025-10-28
38334,2016-05-30
38335,2020-04-28
38337,2023-09-28
38338,2015-09-05
38340,2021-10-18
38343,2017-09-13
38344,2025-02-11
38345,2015-05-06
38346,2024-07-03
38348,2017-10-10
38349,2021-09-27
38350,2024-04-20
38351,2018-10-28
38353,2022-03-17
38354,2025-01-18
38357,2019-12-04
38358,2024-08-05
38360,2022-09-07
38362,2022-03-24
38364,2023-11-06
38365,2022-04-11
38366,2022-08-04
38367,2015-09-01
38368,2017-04-14
38369,2019-10-26
38370,2020-10-04
38375,2016-07-15
38377,2015-09-23
38378,2016-01-18
38379,2018-02-14
38381,2017-12-31
38382,2020-02-19
38384,2018-03-26
38386,2023-01-02
38387,2015-02-05
38388,2023-08-06
38390,2018-07-20
38391,2025-07-03
38392,2024-04-12
38393,2018-07-03
38396,2019-12-30
38399,2025-10-15
38401,2018-06-25
38402,2022-02-08
38403,2016-06-26
38404,2021-03-01
38405,2016-12-28
38407,2025-04-03
38410,2018-04-03
38413,2015-07-01
38414,2025-05-08
38415,2024-04-15
38420,2016-01-14
38421,2017-04-24
38423,2023-08-01
38424,2019-11-12
38426,2015-03-15
38427,2018-02-22
38429,2023-04-27
38433,2016-08-16
38434,2019-03-12
38436,2021-08-18
38438,2015-03-13
38440,2022-11-18
38441,2021-02-16
38446,2019-07-04
38447,2017-02-18
38448,2022-08-25
38449,2022-12-02
38450,2025-04-02
38452,2025-07-05
38454,2024-01-08
38455,2018-10-14
38456,2016-06-05
38457,2021-08-11
38458,2025-12-12
38459,2017-06-14
38461,2021-08-23
38462,2016-06-28
38464,2016-02-20
38465,2017-08-18
38466,2017-01-12
38471,2025-10-30
38474,2022-05-27
38475,2023-07-14
38476,2018-04-06
38477,2022-11-28
38479,2025-08-09
38480,2019-04-30
38481,2015-04-16
38483,2023-04-06
38484,2018-06-11
38486,2022-03-06
38487,2023-05-30
38488,2021-01-24
38490,2016-07-19
38491,2022-08-08
38492,2025-08-04
38493,2025-08-06
38494,2017-01-14
38495,2024-08-27
38496,2015-12-01
38497,2016-10-13
38498,2024-09-25
38499,2016-09-03
38501,2016-10-03
38502,2024-04-22
38503,2017-11-16
38505,2021-01-18
38509,2017-12-13
38511,2018-08-18
38513,2024-11-29
38515,2025-10-13
38518,2018-11-18
38519,2021-03-21
38520,2023-05-28
38521,2018-07-24
38522,2017-10-10
38523,2020-05-23
38524,2017-02-19
38525,2023-05-30
38526,2021-08-27
38527,2018-03-25
38528,2017-06-10
38529,2015-04-05
38530,2025-08-11
38531,2015-06-09
38533,2020-07-10
38534,2016-12-29
38535,2019-10-26
38536,2015-01-25
38537,2015-11-16
38538,2020-09-10
38539,2021-09-22
38540,2015-09-07
38541,2021-12-01
38543,2021-04-06
38544,2015-03-31
38545,2015-06-02
38547,2023-04-28
38548,2015-01-04
38550,2022-06-27
38551,2025-03-04
38552,2025-05-25
38553,2020-07-28
38554,2021-03-03
38555,2021-03-26
38556,2020-10-21
38557,2021-11-29
38558,2019-03-16
38560,2015-02-10
38561,2022-12-10
38563,2024-09-13
38564,2017-12-19
38565,2017-05-16
38566,2019-12-17
38567,2025-12-30
38568,2021-12-07
38569,2015-05-11
38570,2016-05-10
38573,2016-04-18
38575,2025-07-26
38576,2015-08-22
38577,2015-04-12
38578,2018-02-13
38582,2018-05-24
38584,2024-02-20
38586,2023-05-05
38587,2020-10-13
38589,2016-01-26
38590,2020-01-10
38592,2020-05-17
38593,2015-10-04
38594,2016-04-22
38595,2023-09-21
38597,2023-09-18
38598,2018-05-19
38599,2015-09-17
38600,2015-04-26
38601,2022-01-14
38605,2023-04-09
38606,2017-03-16
38607,2022-04-02
38608,2019-01-12
38609,2015-03-21
38611,2023-05-07
38612,2018-02-17
38615,2017-04-14
38616,2018-03-09
38618,2017-01-02
38620,2024-07-09
38621,2020-09-02
38622,2017-10-21
38623,2016-10-26
38624,2023-07-24
38626,2018-05-21
38627,2021-03-23
38629,2015-02-28
38630,2022-11-29
38631,2015-10-07
38632,2016-12-04
38633,2024-04-04
38634,2015-02-21
38635,2019-04-21
38637,2016-12-17
38639,2016-02-01
38641,2025-12-19
38643,2020-07-02
38644,2018-08-12
38647,2019-01-31
38648,2020-07-17
38649,2019-07-20
38650,2022-11-03
38651,2023-12-02
38652,2022-08-17
38653,2020-03-19
38654,2023-09-17
38655,2024-10-30
38656,2018-09-19
38657,2021-05-21
38659,2018-01-08
38660,2020-11-20
38661,2015-10-21
38662,2024-08-25
38666,2025-04-16
38668,2015-07-29
38669,2020-02-01
38670,2021-10-03
38672,2020-04-30
38673,2021-05-01
38674,2016-09-17
38676,2017-09-10
38677,2024-10-28
38680,2025-10-15
38681,2016-11-12
38682,2015-07-11
38683,2019-11-24
38684,2019-04-20
38686,2022-04-14
38687,2019-04-26
38688,2019-11-15
38689,2015-04-17
38690,2018-11-12
38692,2017-08-17
38694,2024-05-21
38696,2022-12-14
38697,2022-09-17
38698,2017-09-08
38699,2015-06-26
38702,2019-11-02
38703,2025-09-25
38704,2019-01-19
38707,2020-10-16
38708,2016-05-31
38709,2022-07-06
38710,2025-08-28
38711,2017-09-23
38712,2020-02-15
38713,2018-03-25
38715,2015-01-04
38717,2017-12-16
38718,2021-08-06
38719,2023-04-28
38720,2020-03-17
38721,2024-05-04
38722,2017-10-24
38723,2016-04-16
38724,2017-01-09
38725,2025-11-18
38726,2023-10-10
38727,2021-05-14
38728,2021-09-19
38729,2021-07-26
38730,2017-09-03
38731,2016-12-19
38732,2019-05-21
38733,2025-03-25
38735,2024-03-29
38737,2024-12-26
38738,2016-11-14
38741,2018-01-05
38743,2021-07-21
38746,2021-06-29
38747,2024-09-01
38748,2019-05-23
38752,2022-11-24
38754,2016-12-07
38755,2016-09-18
38756,2021-07-05
38757,2019-10-24
38760,2023-12-09
38761,2019-04-04
38762,2024-03-20
38763,2016-01-13
38764,2023-10-13
38765,2022-08-06
38766,2017-02-28
38769,2023-01-22
38770,2022-07-21
38771,2016-11-28
38772,2018-11-08
38773,2016-04-05
38775,2025-08-10
38776,2023-05-30
38778,2016-01-01
38780,2022-09-28
38781,2017-02-19
38784,2020-08-05
38785,2015-12-05
38786,2020-05-10
38787,2016-03-25
38788,2016-03-04
38789,2017-04-26
38790,2022-10-07
38791,2018-03-26
38792,2025-05-13
38793,2023-07-17
38794,2015-04-15
38796,2020-12-14
38797,2020-03-31
38798,2016-02-06
38799,2017-05-04
38800,2023-12-20
38801,2016-05-07
38802,2020-06-09
38803,2020-01-07
38804,2018-10-15
38805,2022-10-21
38806,2019-02-10
38808,2023-02-02
38809,2025-06-27
38810,2016-10-26
38812,2025-05-09
38813,2022-05-22
38814,2021-05-04
38815,2025-05-22
38816,2025-03-09
38817,2025-04-23
38818,2025-06-12
38819,2021-08-28
38820,2017-05-30
38821,2020-04-26
38822,2019-06-08
38823,2018-04-27
38824,2024-03-20
38825,2022-04-21
38826,2018-10-22
38827,2023-09-23
38828,2025-11-28
38829,2023-11-23
38830,2020-04-19
38831,2023-03-25
38832,2022-12-01
38833,2021-09-26
38834,2020-07-18
38836,2020-08-28
38837,2020-08-12
38838,2019-01-18
38839,2019-03-31
38840,2017-05-04
38841,2020-07-21
38843,2019-03-29
38844,2018-10-01
38845,2022-09-21
38847,2018-10-02
38848,2019-07-26
38849,2022-04-25
38851,2016-12-02
38853,2018-04-16
38855,2016-08-26
38856,2023-04-20
38857,2016-08-13
38858,2023-08-18
38859,2020-02-11
38860,2019-11-06
38863,2020-12-29
38865,2020-06-10
38866,2016-08-11
38867,2020-02-07
38868,2017-02-20
38869,2016-03-05
38870,2024-01-02
38871,2016-03-16
38872,2021-09-29
38874,2023-10-10
38875,2016-09-19
38877,2021-08-01
38878,2016-06-12
38879,2023-09-06
38880,2025-05-07
38881,2016-06-27
38882,2018-05-29
38884,2016-12-18
38887,2025-12-04
38888,2022-01-04
38890,2024-06-10
38891,2018-03-26
38892,2021-02-23
38893,2022-01-24
38895,2021-11-14
38896,2022-05-05
38897,2016-08-18
38898,2017-09-29
38899,2023-04-27
38900,2024-07-22
38901,2016-12-19
38902,2018-01-05
38904,2018-03-21
38906,2025-12-19
38907,2021-12-18
38908,2024-09-13
38910,2020-10-20
38911,2017-09-04
38912,2022-05-06
38913,2016-01-28
38916,2019-09-19
38917,2025-06-13
38918,2024-10-18
38919,2025-01-07
38921,2018-12-22
38922,2019-08-19
38923,2020-10-03
38924,2015-11-24
38925,2023-11-23
38927,2016-12-29
38928,2024-04-10
38929,2016-12-19
38930,2017-12-22
38931,2016-07-05
38933,2018-02-08
38936,2024-03-31
38937,2016-01-19
38938,2019-09-10
38941,2018-02-25
38942,2016-11-06
38943,2023-05-31
38944,2023-09-14
38945,2016-06-04
38946,2015-05-11
38947,2021-11-21
38949,2023-04-17
38951,2015-04-02
38952,2020-02-26
38953,2025-08-08
38954,2016-05-31
38955,2024-11-22
38956,2024-01-11
38957,2018-06-06
38959,2019-09-09
38960,2018-02-12
38961,2015-06-11
38962,2025-08-04
38963,2018-10-27
38966,2017-07-21
38968,2015-01-16
38969,2023-11-23
38970,2019-06-22
38971,2019-01-10
38974,2016-06-12
38975,2017-07-30
38977,2025-05-19
38978,2022-11-01
38979,2025-07-04
38983,2023-11-12
38984,2024-05-03
38987,2021-06-27
38990,2015-11-22
38992,2023-08-26
38993,2021-10-02
38994,2019-06-13
38995,2021-04-30
38996,2023-06-22
38997,2017-04-05
38999,2020-09-26
39001,2022-07-04
39002,2023-02-16
39003,2020-10-06
39004,2015-08-17
39005,2024-10-18
39006,2017-03-11
39007,2015-09-25
39009,2025-03-24
39010,2025-12-02
39012,2016-07-14
39013,2025-12-28
39014,2023-11-10
39015,2022-06-06
39017,2019-08-11
39018,2017-06-07
39019,2023-03-13
39020,2017-03-14
39023,2020-01-08
39026,2024-09-23
39027,2023-07-22
39028,2018-05-27
39031,2023-05-15
39032,2016-07-08
39037,2017-09-01
39038,2017-10-30
39039,2015-11-06
39040,2018-03-01
39042,2020-10-26
39043,2018-08-07
39044,2015-01-06
39045,2025-09-13
39046,2018-07-29
39048,2016-09-05
39050,2016-01-20
39051,2015-07-16
39052,2016-05-03
39054,2017-10-16
39055,2017-04-16
39056,2020-03-15
39058,2015-09-11
39059,2019-08-14
39060,2023-08-24
39064,2015-04-06
39066,2017-02-05
39067,2020-05-31
39068,2018-09-28
39069,2023-05-31
39070,2017-07-06
39071,2024-03-16
39072,2022-11-22
39073,2017-06-28
39074,2017-08-15
39076,2017-03-06
39081,2019-11-23
39082,2025-12-16
39083,2016-06-26
39084,2025-06-25
39085,2015-06-23
39086,2015-02-20
39087,2022-02-22
39088,2017-02-15
39089,2019-01-23
39090,2023-09-18
39091,2021-07-13
39092,2021-08-05
39093,2019-09-29
39095,2024-07-31
39099,2021-08-14
39100,2024-09-15
39102,2015-12-19
39104,2018-03-20
39106,2020-07-14
39107,2016-12-20
39108,2016-12-20
39109,2023-02-12
39111,2019-03-18
39112,2023-10-30
39113,2020-08-03
39114,2019-02-12
39115,2019-07-11
39116,2020-01-06
39118,2018-07-11
39121,2023-05-21
39122,2015-06-23
39123,2021-08-13
39125,2024-09-12
39130,2024-12-04
39131,2018-04-12
39132,2017-10-18
39133,2025-04-30
39134,2016-02-15
39135,2018-08-18
39136,2019-03-01
39138,2024-01-29
39140,2019-09-23
39141,2020-12-09
39143,2017-01-24
39145,2020-12-19
39146,2019-06-30
39147,2021-11-13
39149,2020-07-28
39150,2022-08-29
39151,2016-05-27
39153,2021-08-07
39154,2017-07-26
39155,2015-08-02
39159,2024-04-07
39160,2019-11-27
39161,2020-08-19
39163,2015-06-30
39164,2023-07-14
39165,2017-03-30
39167,2018-12-31
39168,2023-08-06
39170,2025-06-09
39172,2022-06-10
39173,2023-07-05
39174,2024-01-26
39175,2022-10-12
39178,2020-03-31
39179,2022-04-02
39183,2017-05-20
39184,2023-07-22
39185,2019-02-24
39188,2020-09-15
39189,2022-07-26
39190,2018-07-28
39191,2021-11-20
39192,2023-06-28
39195,2020-09-21
39196,2017-08-12
39197,2023-12-14
39198,2020-03-30
39199,2015-11-08
39200,2022-06-10
39201,2025-06-29
39202,2019-08-01
39203,2020-01-25
39205,2023-01-03
39206,2018-07-16
39210,2025-07-23
39212,2023-01-28
39213,2018-02-09
39214,2021-07-22
39215,2018-03-24
39217,2021-08-17
39218,2020-01-03
39219,2021-04-10
39220,2019-11-06
39221,2019-07-18
39222,2024-10-13
39224,2020-12-22
39227,2019-01-10
39229,2022-09-25
39230,2018-02-15
39231,2016-05-08
39232,2016-03-14
39233,2017-01-03
39235,2020-08-26
39237,2017-03-10
39239,2017-06-26
39241,2020-10-15
39242,2017-08-20
39243,2023-10-17
39245,2015-09-20
39247,2015-02-21
39248,2020-01-02
39249,2016-12-27
39251,2025-01-10
39253,2022-06-02
39254,2016-04-28
39257,2025-10-15
39258,2024-05-19
39260,2019-06-09
39261,2015-11-21
39262,2023-05-13
39263,2025-12-28
39264,2019-06-11
39265,2023-08-19
39266,2021-06-21
39267,2024-06-23
39268,2015-08-01
39269,2017-05-02
39270,2025-06-17
39272,2023-12-07
39274,2024-01-20
39275,2020-07-16
39276,2019-11-13
39277,2022-02-26
39278,2020-11-26
39279,2020-02-14
39280,2024-12-12
39281,2019-04-29
39282,2025-11-08
39284,2020-06-04
39285,2021-12-15
39286,2017-07-07
39287,2024-11-11
39290,2025-04-14
39291,2017-02-05
39293,2019-04-18
39294,2019-05-02
39295,2017-04-16
39296,2023-05-02
39297,2025-06-28
39299,2018-12-22
39300,2025-10-23
39303,2024-01-01
39308,2015-10-19
39309,2018-07-09
39310,2023-11-09
39311,2023-05-06
39312,2016-09-17
39313,2018-11-11
39314,2017-09-20
39316,2025-02-25
39317,2018-01-30
39318,2019-06-18
39320,2025-07-31
39321,2023-04-18
39322,2016-02-05
39323,2024-05-08
39325,2019-07-06
39326,2025-12-27
39327,2022-04-23
39329,2025-07-10
39330,2024-06-07
39331,2023-02-15
39332,2025-11-22
39334,2020-05-29
39335,2023-08-24
39339,2022-08-18
39340,2021-03-31
39341,2019-07-25
39344,2022-09-24
39346,2015-08-15
39347,2015-03-27
39348,2022-09-08
39349,2023-01-10
39350,2015-11-08
39351,2015-07-09
39353,2022-02-20
39354,2015-09-08
39355,2018-09-30
39357,2022-01-23
