original_index,scenario,reference_model,comparison_role,true_membership,model_loss,model_confidence,attack_score
26518,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.9791736,0.37562138,0.48876378
46858,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0038409233,0.99616635,0.5061596
41403,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.30844724,0.7345867,0.50001085
34510,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.38060236,0.6834496,0.49830702
47544,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.070329666,0.93208647,0.5016058
1938,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.013043404,0.9870411,0.504874
9433,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.23103654,0.7937104,0.50142443
22981,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.1148599,0.32796127,0.48650235
10491,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.5365295,0.5847742,0.49505723
6910,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.1812334,0.30689994,0.48162776
45504,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0023036003,0.997699,0.5018135
5365,s1_random_5_percent,baseline_original_model,non_member_test_record,0,2.696411,0.067447156,0.45020425
26429,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0006875992,0.9993129,0.5020723
3112,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.4456538,0.6404055,0.49765947
47405,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.002512455,0.99749076,0.50618726
3640,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.2035104,0.8158617,0.5016977
18099,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.3271643,0.72096527,0.49963555
45354,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.516323,0.21951759,0.4746569
5809,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.03363824,0.9669213,0.5016252
1834,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.031378746,0.96910834,0.5044197
27132,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.03225279,0.96826184,0.50440574
3286,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00018787384,0.999812,0.5020756
10736,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.98890346,0.37198436,0.48860162
24417,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0012145042,0.9987861,0.5050713
13075,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.31700325,0.72832835,0.49980506
43339,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.208529,0.8117775,0.50057423
22524,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.12721634,0.88054323,0.5028908
9668,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.31462157,0.7300651,0.49968228
4371,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.36569148,0.69371676,0.49962977
34548,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.1228657,0.3253461,0.48636898
36827,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.1532803,0.31559983,0.48652536
36094,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.69559646,0.49877682,0.49349153
28897,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.10613155,0.8993063,0.50136596
15950,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.029868126,0.9705734,0.50444376
12392,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.6118212,0.5423622,0.4981507
41474,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0716238,0.93088096,0.504747
17633,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.019932747,0.98026466,0.50475913
13426,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.3262213,0.26547855,0.48298076
21690,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.03979397,0.96098745,0.5018104
8068,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.010487556,0.9895673,0.50475293
39862,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.26912034,0.7640514,0.5002101
11349,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0005950928,0.99940485,0.50207293
47271,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.017150879,0.9829954,0.5046466
10533,s1_random_5_percent,baseline_original_model,non_member_test_record,0,2.4152288,0.0893469,0.45601335
12098,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.38819492,0.6782802,0.49872747
25143,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.17379716,0.84046733,0.50078297
25202,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.016260147,0.98387134,0.50466084
37661,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.1107893,0.8951273,0.503244
17616,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.01278162,0.98729974,0.5019913
4558,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0006814003,0.99931914,0.50182325
9670,s1_random_5_percent,baseline_original_model,non_member_test_record,0,8.583069e-06,0.99999154,0.5018273
13293,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.23110792,0.7936538,0.5012335
30617,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.2099674,0.29820704,0.48562175
34763,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.9875978,0.1370242,0.47323793
14795,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0010752678,0.99892545,0.5049031
3372,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.012093067,0.9879798,0.5048899
47595,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00088739395,0.9991129,0.501822
4592,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.9525588,0.14191051,0.4900951
48162,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.29425552,0.7450861,0.50018436
14391,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.2018291,0.3006438,0.4857515
28063,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.27830264,0.7570677,0.50045043
4262,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.043685436,0.957255,0.50422335
23383,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00054740906,0.99945253,0.501824
42950,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0004172325,0.99958265,0.5050846
19557,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.1786598,0.8363904,0.5020702
14067,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.005334854,0.9946796,0.50612843
35179,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.23775941,0.78839236,0.5003986
2137,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.057839394,0.9438014,0.50399756
34781,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.20654905,0.8133864,0.50058615
15128,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0026512146,0.9973523,0.5050473
34699,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.28078133,0.7551935,0.5003876
21877,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.88341165,0.4133702,0.49036017
17930,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.010568142,0.98948735,0.50200605
25554,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.37332252,0.6884431,0.4984588
29538,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.8018885,0.44848114,0.49670574
34621,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0044407845,0.9955693,0.5048493
10324,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.014877319,0.98523295,0.5046829
37423,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.9466301,0.38804644,0.4898202
33097,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.26619208,0.766292,0.5002277
31331,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.9995705,0.36803746,0.48842388
37669,s1_random_5_percent,baseline_original_model,non_member_test_record,0,2.2888184e-05,0.99997705,0.50509113
7584,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.010766506,0.98929113,0.50200474
15602,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.2610083,0.2833682,0.49363083
5558,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0040950775,0.9959133,0.50502324
47590,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.099927425,0.90490305,0.50415707
24491,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.021184444,0.97903836,0.5045823
8120,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.49658683,0.6086044,0.4968101
39574,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0040011406,0.9960067,0.5018033
2394,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.04947543,0.9517284,0.50413096
46285,s1_random_5_percent,baseline_original_model,non_member_test_record,0,8.869171e-05,0.99991155,0.50207627
34318,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.030472755,0.96998686,0.5016442
34140,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.015953064,0.98417336,0.5059072
32001,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.09641695,0.9080852,0.50348365
38395,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.1930319,0.82445574,0.5007839
30779,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.18181169,0.8337583,0.5020596
14842,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.2516799,0.7774936,0.5009942
13253,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0037574768,0.9962494,0.5020517
43795,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.013516426,0.9865746,0.5047046
813,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.1964018,0.3022799,0.485838
10754,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.04284835,0.9580566,0.5042367
9246,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.07150819,0.93098867,0.50377953
9615,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.9173622,0.3995716,0.4871222
33200,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.23217417,0.792808,0.50043213
36937,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.013252258,0.98683524,0.50174767
6963,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.045440912,0.9555761,0.5017725
45747,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.13451457,0.87414014,0.5028484
31879,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.053542137,0.9478659,0.5040661
20142,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.032165527,0.96834624,0.50455517
24622,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.011557579,0.98850894,0.5059988
12187,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.008605957,0.99143076,0.5017756
18388,s1_random_5_percent,baseline_original_model,non_member_test_record,0,7.43866e-05,0.99992555,0.5020764
13607,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0024261475,0.99757695,0.50181276
44315,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0018291473,0.9981722,0.50181633
31485,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.2635422,0.28265104,0.48476785
3288,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.002143383,0.99785906,0.504886
1791,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00010204315,0.9998976,0.5018267
33295,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.3860645,0.25005746,0.49349838
24223,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.024133682,0.9761553,0.5045352
46121,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.33822024,0.7130382,0.49945116
22538,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.003127098,0.99687785,0.5061745
28433,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.20578402,0.8140089,0.5006985
6412,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.021506071,0.97872365,0.5016981
36839,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.20975733,0.810781,0.50056684
8039,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.3489763,0.25950587,0.4826017
1945,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.3655296,0.69382906,0.49862123
47480,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.15205443,0.85894156,0.50091356
40739,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.01554203,0.9845779,0.5048323
29278,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0040836334,0.9959248,0.5020495
30546,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.29749316,0.7426776,0.5000393
38247,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.34142435,0.7107573,0.49977562
39497,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.018905878,0.98127174,0.50195026
7423,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.5259222,0.5910101,0.49632093
31468,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.38949144,0.67740124,0.499468
41884,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00039815903,0.9996018,0.5050849
9636,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00063180923,0.9993684,0.505081
13580,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0026902696,0.9973133,0.50181115
19458,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0008511543,0.99914926,0.50182223
