original_index,model_type,scenario,subset,true_historical_membership,true_class,model_probability,model_loss,negative_model_loss,true_class_confidence,max_probability,prediction_entropy,negative_entropy,probability_margin,correct_prediction,y_pred,shadow_model_id
35057,shadow_model,shadow_11,shadow_out,0,0,0.18636712,0.20624602,-0.20624602,0.81363285,0.81363285,0.4809122,-0.4809122,0.31363288,1,0,11
37526,shadow_model,shadow_11,shadow_out,0,1,0.7722862,0.2584001,-0.2584001,0.7722862,0.7722862,0.53649914,-0.53649914,0.27228618,1,1,11
5031,shadow_model,shadow_11,shadow_out,0,0,0.026605688,0.026966095,-0.026966095,0.97339433,0.97339433,0.12273755,-0.12273755,0.4733943,1,0,11
21550,shadow_model,shadow_11,shadow_out,0,1,0.24405879,1.4103462,-1.4103462,0.24405879,0.7559412,0.5557134,-0.5557134,0.2559412,0,0,11
34674,shadow_model,shadow_11,shadow_out,0,1,0.02052273,3.8862221,-3.8862221,0.02052273,0.9794773,0.10006656,-0.10006656,0.47947726,0,0,11
46700,shadow_model,shadow_11,shadow_out,0,0,0.0028347552,0.0028386116,-0.0028386116,0.99716526,0.99716526,0.019458823,-0.019458823,0.49716523,1,0,11
28216,shadow_model,shadow_11,shadow_out,0,0,0.028784199,0.029206753,-0.029206753,0.9712158,0.9712158,0.1304902,-0.1304902,0.4712158,1,0,11
2451,shadow_model,shadow_11,shadow_out,0,0,0.005697046,0.005713463,-0.005713463,0.9943029,0.9943029,0.03512205,-0.03512205,0.49430296,1,0,11
27733,shadow_model,shadow_11,shadow_out,0,0,0.08033982,0.08375096,-0.08375096,0.9196602,0.9196602,0.27959853,-0.27959853,0.41966018,1,0,11
22957,shadow_model,shadow_11,shadow_out,0,0,0.11742198,0.12490797,-0.12490797,0.882578,0.882578,0.3617568,-0.3617568,0.38257802,1,0,11
25384,shadow_model,shadow_11,shadow_out,0,0,0.021911649,0.022155285,-0.022155285,0.9780884,0.9780884,0.10538843,-0.10538843,0.47808835,1,0,11
43913,shadow_model,shadow_11,shadow_out,0,0,0.02976169,0.030213594,-0.030213594,0.9702383,0.9702383,0.13391279,-0.13391279,0.4702383,1,0,11
40898,shadow_model,shadow_11,shadow_out,0,0,0.1766998,0.1944344,-0.1944344,0.8233002,0.8233002,0.46635222,-0.46635222,0.32330018,1,0,11
47369,shadow_model,shadow_11,shadow_out,0,0,0.0005510432,0.00055122375,-0.00055122375,0.99944896,0.99944896,0.0046857544,-0.0046857544,0.49944896,1,0,11
7095,shadow_model,shadow_11,shadow_out,0,0,0.06887017,0.071356535,-0.071356535,0.9311298,0.9311298,0.2507066,-0.2507066,0.4311298,1,0,11
14581,shadow_model,shadow_11,shadow_out,0,1,0.85887396,0.15213312,-0.15213312,0.85887396,0.85887396,0.4070023,-0.4070023,0.35887396,1,1,11
34434,shadow_model,shadow_11,shadow_out,0,1,0.68701226,0.37540314,-0.37540314,0.68701226,0.68701226,0.6214704,-0.6214704,0.18701226,1,1,11
40067,shadow_model,shadow_11,shadow_out,0,0,0.00821221,0.008245945,-0.008245945,0.9917878,0.9917878,0.04761452,-0.04761452,0.4917878,1,0,11
45028,shadow_model,shadow_11,shadow_out,0,1,0.6591099,0.41686502,-0.41686502,0.6591099,0.6591099,0.6416241,-0.6416241,0.15910989,1,1,11
9789,shadow_model,shadow_11,shadow_out,0,0,0.11209966,0.11889577,-0.11889577,0.88790035,0.88790035,0.35088277,-0.35088277,0.38790035,1,0,11
21820,shadow_model,shadow_11,shadow_out,0,0,0.03681553,0.037510395,-0.037510395,0.9631845,0.9631845,0.15768819,-0.15768819,0.46318448,1,0,11
42673,shadow_model,shadow_11,shadow_out,0,0,0.03630274,0.036978006,-0.036978006,0.96369725,0.96369725,0.15601057,-0.15601057,0.46369725,1,0,11
8340,shadow_model,shadow_11,shadow_out,0,0,0.029357545,0.029797077,-0.029797077,0.97064245,0.97064245,0.1325018,-0.1325018,0.47064245,1,0,11
21644,shadow_model,shadow_11,shadow_out,0,0,0.00593607,0.0059537888,-0.0059537888,0.9940639,0.9940639,0.03635093,-0.03635093,0.49406394,1,0,11
37789,shadow_model,shadow_11,shadow_out,0,0,0.018683825,0.018860579,-0.018860579,0.98131615,0.98131615,0.09287164,-0.09287164,0.48131618,1,0,11
32129,shadow_model,shadow_11,shadow_out,0,0,0.0025734345,0.002576828,-0.002576828,0.99742657,0.99742657,0.017914256,-0.017914256,0.49742657,1,0,11
8924,shadow_model,shadow_11,shadow_out,0,1,0.62874794,0.4640248,-0.4640248,0.62874794,0.62874794,0.65961874,-0.65961874,0.12874794,1,1,11
32918,shadow_model,shadow_11,shadow_out,0,1,0.7999547,0.22320019,-0.22320019,0.7999547,0.7999547,0.5004652,-0.5004652,0.2999547,1,1,11
39604,shadow_model,shadow_11,shadow_out,0,0,0.14236903,0.15358138,-0.15358138,0.85763097,0.85763097,0.40924078,-0.40924078,0.35763097,1,0,11
19929,shadow_model,shadow_11,shadow_out,0,0,0.08562147,0.08951068,-0.08951068,0.9143785,0.9143785,0.29228872,-0.29228872,0.41437852,1,0,11
6009,shadow_model,shadow_11,shadow_out,0,0,0.0118915625,0.011962891,-0.011962891,0.98810846,0.98810846,0.064523086,-0.064523086,0.48810843,1,0,11
48158,shadow_model,shadow_11,shadow_out,0,0,0.7536546,1.4010208,-1.4010208,0.2463454,0.7536546,0.55828446,-0.55828446,0.2536546,0,1,11
46977,shadow_model,shadow_11,shadow_out,0,0,0.004253882,0.004262924,-0.004262924,0.99574614,0.99574614,0.027470674,-0.027470674,0.4957461,1,0,11
30376,shadow_model,shadow_11,shadow_out,0,0,0.0043213363,0.004330635,-0.004330635,0.99567866,0.99567866,0.027838165,-0.027838165,0.49567866,1,0,11
16557,shadow_model,shadow_11,shadow_out,0,1,0.73561835,0.3070438,-0.3070438,0.73561835,0.73561835,0.5775903,-0.5775903,0.23561835,1,1,11
27782,shadow_model,shadow_11,shadow_out,0,0,0.5898657,0.8912705,-0.8912705,0.41013432,0.5898657,0.6769074,-0.6769074,0.089865685,0,1,11
2874,shadow_model,shadow_11,shadow_out,0,0,0.009005977,0.009046555,-0.009046555,0.99099404,0.99099404,0.05138224,-0.05138224,0.49099404,1,0,11
31981,shadow_model,shadow_11,shadow_out,0,0,0.19397226,0.21563709,-0.21563709,0.80602777,0.80602777,0.4919318,-0.4919318,0.30602774,1,0,11
4103,shadow_model,shadow_11,shadow_out,0,0,0.05638331,0.058035135,-0.058035135,0.9436167,0.9436167,0.21689788,-0.21689788,0.4436167,1,0,11
15367,shadow_model,shadow_11,shadow_out,0,1,0.20646636,1.5776176,-1.5776176,0.20646636,0.7935336,0.50923705,-0.50923705,0.29353362,0,0,11
31837,shadow_model,shadow_11,shadow_out,0,1,0.76310086,0.2703651,-0.2703651,0.76310086,0.76310086,0.54747915,-0.54747915,0.26310086,1,1,11
26994,shadow_model,shadow_11,shadow_out,0,0,0.050917387,0.052259445,-0.052259445,0.9490826,0.9490826,0.20120762,-0.20120762,0.4490826,1,0,11
4407,shadow_model,shadow_11,shadow_out,0,0,0.03461573,0.035228968,-0.035228968,0.96538424,0.96538424,0.15043777,-0.15043777,0.46538427,1,0,11
1287,shadow_model,shadow_11,shadow_out,0,0,0.006116792,0.0061354637,-0.0061354637,0.9938832,0.9938832,0.037273623,-0.037273623,0.49388322,1,0,11
40178,shadow_model,shadow_11,shadow_out,0,1,0.7329327,0.31070143,-0.31070143,0.7329327,0.7329327,0.58032006,-0.58032006,0.23293269,1,1,11
45457,shadow_model,shadow_11,shadow_out,0,1,0.8465352,0.16660345,-0.16660345,0.8465352,0.8465352,0.42867237,-0.42867237,0.3465352,1,1,11
5058,shadow_model,shadow_11,shadow_out,0,1,0.5242678,0.6457526,-0.6457526,0.5242678,0.5242678,0.69196886,-0.69196886,0.024267793,1,1,11
5662,shadow_model,shadow_11,shadow_out,0,0,0.06904402,0.07154322,-0.07154322,0.930956,0.930956,0.25115904,-0.25115904,0.43095598,1,0,11
33355,shadow_model,shadow_11,shadow_out,0,0,0.0013223151,0.0013232231,-0.0013232231,0.9986777,0.9986777,0.01008625,-0.01008625,0.49867767,1,0,11
19685,shadow_model,shadow_11,shadow_out,0,0,0.029112771,0.029545069,-0.029545069,0.97088724,0.97088724,0.1316444,-0.1316444,0.47088724,1,0,11
24283,shadow_model,shadow_11,shadow_out,0,1,0.65107733,0.42912683,-0.42912683,0.65107733,0.65107733,0.64677715,-0.64677715,0.15107733,1,1,11
9267,shadow_model,shadow_11,shadow_out,0,1,0.293965,1.2242944,-1.2242944,0.293965,0.706035,0.6056638,-0.6056638,0.20603499,0,0,11
23308,shadow_model,shadow_11,shadow_out,0,0,0.37391153,0.46826363,-0.46826363,0.6260885,0.6260885,0.66100466,-0.66100466,0.12608847,1,0,11
31972,shadow_model,shadow_11,shadow_out,0,1,0.8621926,0.14827661,-0.14827661,0.8621926,0.8621926,0.4009633,-0.4009633,0.36219257,1,1,11
5157,shadow_model,shadow_11,shadow_out,0,1,0.6368227,0.451264,-0.451264,0.6368227,0.6368227,0.65522444,-0.65522444,0.1368227,1,1,11
3206,shadow_model,shadow_11,shadow_out,0,0,0.0062471796,0.006266594,-0.006266594,0.99375284,0.99375284,0.037935954,-0.037935954,0.4937528,1,0,11
32984,shadow_model,shadow_11,shadow_out,0,1,0.15242152,1.8811054,-1.8811054,0.15242152,0.84757847,0.42688656,-0.42688656,0.34757847,0,0,11
9592,shadow_model,shadow_11,shadow_out,0,0,0.007890987,0.007922173,-0.007922173,0.992109,0.992109,0.046068214,-0.046068214,0.492109,1,0,11
44897,shadow_model,shadow_11,shadow_out,0,1,0.75406325,0.28227904,-0.28227904,0.75406325,0.75406325,0.557827,-0.557827,0.25406325,1,1,11
46114,shadow_model,shadow_11,shadow_out,0,0,0.016945897,0.017091274,-0.017091274,0.9830541,0.9830541,0.08590229,-0.08590229,0.4830541,1,0,11
46333,shadow_model,shadow_11,shadow_out,0,1,0.04072448,3.2009258,-3.2009258,0.04072448,0.95927554,0.17023975,-0.17023975,0.4592755,0,0,11
43766,shadow_model,shadow_11,shadow_out,0,0,0.024495248,0.0248003,-0.0248003,0.97550476,0.97550476,0.11505239,-0.11505239,0.47550476,1,0,11
12597,shadow_model,shadow_11,shadow_out,0,0,0.011926063,0.0119977,-0.0119977,0.98807395,0.98807395,0.06467553,-0.06467553,0.48807395,1,0,11
48480,shadow_model,shadow_11,shadow_out,0,1,0.12565018,2.0742536,-2.0742536,0.12565018,0.87434983,0.37803343,-0.37803343,0.37434983,0,0,11
33593,shadow_model,shadow_11,shadow_out,0,0,0.008796242,0.008835316,-0.008835316,0.9912038,0.9912038,0.05039382,-0.05039382,0.49120376,1,0,11
676,shadow_model,shadow_11,shadow_out,0,0,0.07556968,0.07857752,-0.07857752,0.9244303,0.9244303,0.26781332,-0.26781332,0.4244303,1,0,11
35222,shadow_model,shadow_11,shadow_out,0,1,0.5006437,0.6918606,-0.6918606,0.5006437,0.5006437,0.69314635,-0.69314635,0.00064367056,1,1,11
35316,shadow_model,shadow_11,shadow_out,0,0,0.050172847,0.051475286,-0.051475286,0.94982713,0.94982713,0.19902389,-0.19902389,0.44982716,1,0,11
13602,shadow_model,shadow_11,shadow_out,0,0,0.31870452,0.38375914,-0.38375914,0.6812955,0.6812955,0.62588906,-0.62588906,0.18129548,1,0,11
45966,shadow_model,shadow_11,shadow_out,0,0,0.016445732,0.016582489,-0.016582489,0.98355424,0.98355424,0.083863735,-0.083863735,0.48355427,1,0,11
19690,shadow_model,shadow_11,shadow_out,0,0,0.002675468,0.0026788712,-0.0026788712,0.9973245,0.9973245,0.018520378,-0.018520378,0.49732453,1,0,11
25982,shadow_model,shadow_11,shadow_out,0,0,0.48803994,0.6695087,-0.6695087,0.51196,0.51196,0.6928611,-0.6928611,0.011960059,1,0,11
44250,shadow_model,shadow_11,shadow_out,0,0,0.015421792,0.01554203,-0.01554203,0.9845782,0.9845782,0.07964159,-0.07964159,0.48457822,1,0,11
32365,shadow_model,shadow_11,shadow_out,0,0,0.0018478911,0.0018496513,-0.0018496513,0.99815214,0.99815214,0.013476247,-0.013476247,0.4981521,1,0,11
3066,shadow_model,shadow_11,shadow_out,0,0,0.009751305,0.009799004,-0.009799004,0.9902487,0.9902487,0.054855615,-0.054855615,0.49024868,1,0,11
40941,shadow_model,shadow_11,shadow_out,0,0,0.004519711,0.004529953,-0.004529953,0.9954803,0.9954803,0.028912779,-0.028912779,0.4954803,1,0,11
32029,shadow_model,shadow_11,shadow_out,0,0,0.41489103,0.5359572,-0.5359572,0.585109,0.585109,0.67858934,-0.67858934,0.085108966,1,0,11
40680,shadow_model,shadow_11,shadow_out,0,0,0.09182957,0.09632325,-0.09632325,0.90817046,0.90817046,0.30675045,-0.30675045,0.40817043,1,0,11
1652,shadow_model,shadow_11,shadow_out,0,0,0.0022211412,0.0022234917,-0.0022234917,0.99777883,0.99777883,0.015789282,-0.015789282,0.49777886,1,0,11
10786,shadow_model,shadow_11,shadow_out,0,0,0.011812642,0.011882782,-0.011882782,0.9881874,0.9881874,0.064174,-0.064174,0.48818737,1,0,11
20192,shadow_model,shadow_11,shadow_out,0,1,0.41788054,0.8725598,-0.8725598,0.41788054,0.58211946,0.6795987,-0.6795987,0.082119465,0,0,11
16168,shadow_model,shadow_11,shadow_out,0,0,0.12878844,0.13787031,-0.13787031,0.8712115,0.8712115,0.3840771,-0.3840771,0.37121156,1,0,11
36883,shadow_model,shadow_11,shadow_out,0,1,0.6906579,0.37011063,-0.37011063,0.6906579,0.6906579,0.6185732,-0.6185732,0.19065791,1,1,11
42686,shadow_model,shadow_11,shadow_out,0,1,0.9131896,0.09081175,-0.09081175,0.9131896,0.9131896,0.2950955,-0.2950955,0.4131896,1,1,11
41369,shadow_model,shadow_11,shadow_out,0,1,0.82557756,0.19167203,-0.19167203,0.82557756,0.82557756,0.4628297,-0.4628297,0.32557756,1,1,11
15559,shadow_model,shadow_11,shadow_out,0,1,0.5161996,0.66126174,-0.66126174,0.5161996,0.5161996,0.69262224,-0.69262224,0.016199589,1,1,11
12378,shadow_model,shadow_11,shadow_out,0,0,0.010811158,0.01086998,-0.01086998,0.98918885,0.98918885,0.05969652,-0.05969652,0.48918885,1,0,11
4187,shadow_model,shadow_11,shadow_out,0,0,0.0026455703,0.0026493073,-0.0026493073,0.99735445,0.99735445,0.018343164,-0.018343164,0.49735442,1,0,11
23850,shadow_model,shadow_11,shadow_out,0,0,0.0011155008,0.0011162758,-0.0011162758,0.9988845,0.9988845,0.0086985575,-0.0086985575,0.4988845,1,0,11
38098,shadow_model,shadow_11,shadow_out,0,0,0.21208,0.23835862,-0.23835862,0.78792,0.78792,0.5166995,-0.5166995,0.28792,1,0,11
19212,shadow_model,shadow_11,shadow_out,0,0,0.009054229,0.009095192,-0.009095192,0.99094576,0.99094576,0.051608965,-0.051608965,0.49094576,1,0,11
7076,shadow_model,shadow_11,shadow_out,0,0,0.027171098,0.027547121,-0.027547121,0.9728289,0.9728289,0.12476671,-0.12476671,0.4728289,1,0,11
34560,shadow_model,shadow_11,shadow_out,0,0,0.7300495,1.3095167,-1.3095167,0.2699505,0.7300495,0.58320963,-0.58320963,0.23004949,0,1,11
26529,shadow_model,shadow_11,shadow_out,0,1,0.8348258,0.18053214,-0.18053214,0.8348258,0.8348258,0.4481511,-0.4481511,0.3348258,1,1,11
48821,shadow_model,shadow_11,shadow_out,0,0,0.009686578,0.009733677,-0.009733677,0.9903134,0.9903134,0.054556318,-0.054556318,0.4903134,1,0,11
38430,shadow_model,shadow_11,shadow_out,0,0,0.06964607,0.072190285,-0.072190285,0.93035394,0.93035394,0.25272247,-0.25272247,0.43035394,1,0,11
26654,shadow_model,shadow_11,shadow_out,0,0,0.015051702,0.015166283,-0.015166283,0.9849483,0.9849483,0.07809879,-0.07809879,0.4849483,1,0,11
32646,shadow_model,shadow_11,shadow_out,0,0,0.28383616,0.33384633,-0.33384633,0.7161639,0.7161639,0.59654003,-0.59654003,0.21616384,1,0,11
16514,shadow_model,shadow_11,shadow_out,0,0,0.014193419,0.014295101,-0.014295101,0.9858066,0.9858066,0.07448488,-0.07448488,0.48580658,1,0,11
39597,shadow_model,shadow_11,shadow_out,0,0,0.010738211,0.01079607,-0.01079607,0.9892618,0.9892618,0.05936681,-0.05936681,0.48926178,1,0,11
3505,shadow_model,shadow_11,shadow_out,0,1,0.81742656,0.2015942,-0.2015942,0.81742656,0.81742656,0.47527337,-0.47527337,0.31742656,1,1,11
45340,shadow_model,shadow_11,shadow_out,0,0,0.28797314,0.33963966,-0.33963966,0.71202683,0.71202683,0.6003269,-0.6003269,0.21202686,1,0,11
36972,shadow_model,shadow_11,shadow_out,0,0,0.008694871,0.008732796,-0.008732796,0.9913051,0.9913051,0.04991433,-0.04991433,0.49130514,1,0,11
10189,shadow_model,shadow_11,shadow_out,0,0,0.015067786,0.015182495,-0.015182495,0.9849322,0.9849322,0.07816604,-0.07816604,0.4849322,1,0,11
31922,shadow_model,shadow_11,shadow_out,0,0,0.4270659,0.55698454,-0.55698454,0.5729341,0.5729341,0.6824703,-0.6824703,0.07293409,1,0,11
29399,shadow_model,shadow_11,shadow_out,0,0,0.032170147,0.032699108,-0.032699108,0.9678298,0.9678298,0.14220674,-0.14220674,0.46782985,1,0,11
18595,shadow_model,shadow_11,shadow_out,0,0,0.676213,1.1276695,-1.1276695,0.32378697,0.676213,0.62969106,-0.62969106,0.17621303,0,1,11
1084,shadow_model,shadow_11,shadow_out,0,0,0.034194976,0.034793377,-0.034793377,0.96580505,0.96580505,0.14903471,-0.14903471,0.46580502,1,0,11
9688,shadow_model,shadow_11,shadow_out,0,1,0.2166628,1.5294131,-1.5294131,0.2166628,0.78333724,0.5226516,-0.5226516,0.2833372,0,0,11
44251,shadow_model,shadow_11,shadow_out,0,1,0.77282906,0.2576974,-0.2576974,0.77282906,0.77282906,0.53583527,-0.53583527,0.27282906,1,1,11
34227,shadow_model,shadow_11,shadow_out,0,0,0.027065147,0.027438164,-0.027438164,0.97293484,0.97293484,0.12438743,-0.12438743,0.47293484,1,0,11
35601,shadow_model,shadow_11,shadow_out,0,0,0.0031344588,0.0031394958,-0.0031394958,0.9968656,0.9968656,0.021200603,-0.021200603,0.49686554,1,0,11
637,shadow_model,shadow_11,shadow_out,0,0,0.02954387,0.029989004,-0.029989004,0.9704561,0.9704561,0.13315302,-0.13315302,0.47045612,1,0,11
44663,shadow_model,shadow_11,shadow_out,0,0,0.005947628,0.005965233,-0.005965233,0.99405235,0.99405235,0.036410112,-0.036410112,0.49405238,1,0,11
21956,shadow_model,shadow_11,shadow_out,0,0,0.09102562,0.09543848,-0.09543848,0.9089744,0.9089744,0.3049043,-0.3049043,0.40897438,1,0,11
26387,shadow_model,shadow_11,shadow_out,0,0,0.013767301,0.013863087,-0.013863087,0.9862327,0.9862327,0.072671294,-0.072671294,0.4862327,1,0,11
18656,shadow_model,shadow_11,shadow_out,0,0,0.009385911,0.0094304085,-0.0094304085,0.9906141,0.9906141,0.05316025,-0.05316025,0.4906141,1,0,11
17988,shadow_model,shadow_11,shadow_out,0,0,0.003254497,0.0032596588,-0.0032596588,0.9967455,0.9967455,0.02189001,-0.02189001,0.4967455,1,0,11
20206,shadow_model,shadow_11,shadow_out,0,0,0.46411332,0.6238326,-0.6238326,0.53588665,0.53588665,0.6905693,-0.6905693,0.035886675,1,0,11
34541,shadow_model,shadow_11,shadow_out,0,0,0.14641744,0.15831304,-0.15831304,0.85358256,0.85358256,0.41644412,-0.41644412,0.35358256,1,0,11
7434,shadow_model,shadow_11,shadow_out,0,0,0.008152758,0.00818634,-0.00818634,0.9918472,0.9918472,0.04732932,-0.04732932,0.49184725,1,0,11
38734,shadow_model,shadow_11,shadow_out,0,0,0.008749696,0.008788109,-0.008788109,0.9912503,0.9912503,0.050173834,-0.050173834,0.4912503,1,0,11
38967,shadow_model,shadow_11,shadow_out,0,0,0.0043133977,0.004322529,-0.004322529,0.9956866,0.9956866,0.027794983,-0.027794983,0.4956866,1,0,11
23195,shadow_model,shadow_11,shadow_out,0,0,0.018399993,0.018571377,-0.018571377,0.9816,0.9816,0.09174511,-0.09174511,0.48160002,1,0,11
46420,shadow_model,shadow_11,shadow_out,0,0,0.0141411405,0.014242172,-0.014242172,0.98585886,0.98585886,0.07426309,-0.07426309,0.48585886,1,0,11
42167,shadow_model,shadow_11,shadow_out,0,0,0.18477233,0.20428789,-0.20428789,0.8152277,0.8152277,0.47855335,-0.47855335,0.3152277,1,0,11
1877,shadow_model,shadow_11,shadow_out,0,0,0.007828345,0.00785923,-0.00785923,0.99217165,0.99217165,0.045765135,-0.045765135,0.49217165,1,0,11
6842,shadow_model,shadow_11,shadow_out,0,0,0.00894896,0.008989334,-0.008989334,0.991051,0.991051,0.051114067,-0.051114067,0.49105105,1,0,11
16919,shadow_model,shadow_11,shadow_out,0,0,0.1281591,0.13714826,-0.13714826,0.8718409,0.8718409,0.3828722,-0.3828722,0.3718409,1,0,11
34625,shadow_model,shadow_11,shadow_out,0,0,0.13085465,0.14024484,-0.14024484,0.86914533,0.86914533,0.38800815,-0.38800815,0.36914533,1,0,11
5025,shadow_model,shadow_11,shadow_out,0,0,0.12690827,0.13571453,-0.13571453,0.8730917,0.8730917,0.38046697,-0.38046697,0.37309173,1,0,11
17043,shadow_model,shadow_11,shadow_out,0,0,0.035826366,0.036483765,-0.036483765,0.9641736,0.9641736,0.15444535,-0.15444535,0.46417364,1,0,11
11421,shadow_model,shadow_11,shadow_out,0,1,0.23565523,1.4453855,-1.4453855,0.23565523,0.76434475,0.54601985,-0.54601985,0.26434475,0,0,11
44974,shadow_model,shadow_11,shadow_out,0,0,0.013134528,0.013221741,-0.013221741,0.98686546,0.98686546,0.06995339,-0.06995339,0.48686546,1,0,11
33440,shadow_model,shadow_11,shadow_out,0,0,0.047083277,0.048227787,-0.048227787,0.95291674,0.95291674,0.18983585,-0.18983585,0.4529167,1,0,11
11466,shadow_model,shadow_11,shadow_out,0,1,0.5665487,0.5681922,-0.5681922,0.5665487,0.5665487,0.6842634,-0.6842634,0.066548705,1,1,11
33893,shadow_model,shadow_11,shadow_out,0,1,0.8667873,0.14296165,-0.14296165,0.8667873,0.8667873,0.39244857,-0.39244857,0.3667873,1,1,11
9917,shadow_model,shadow_11,shadow_out,0,1,0.7546185,0.28154293,-0.28154293,0.7546185,0.7546185,0.557204,-0.557204,0.25461853,1,1,11
28605,shadow_model,shadow_11,shadow_out,0,1,0.4473155,0.8044911,-0.8044911,0.4473155,0.5526845,0.6875856,-0.6875856,0.052684486,0,0,11
26269,shadow_model,shadow_11,shadow_out,0,0,0.7508901,1.389861,-1.389861,0.24910992,0.7508901,0.5613552,-0.5613552,0.25089008,0,1,11
9721,shadow_model,shadow_11,shadow_out,0,1,0.48592508,0.72170085,-0.72170085,0.48592508,0.5140749,0.69275093,-0.69275093,0.014074922,0,0,11
17365,shadow_model,shadow_11,shadow_out,0,0,0.25760564,0.2978747,-0.2978747,0.7423943,0.7423943,0.57053757,-0.57053757,0.24239436,1,0,11
41967,shadow_model,shadow_11,shadow_out,0,0,0.0059749354,0.0059928894,-0.0059928894,0.99402505,0.99402505,0.036549818,-0.036549818,0.49402505,1,0,11
6277,shadow_model,shadow_11,shadow_out,0,0,0.011774562,0.011844635,-0.011844635,0.98822546,0.98822546,0.06400536,-0.06400536,0.48822543,1,0,11
37624,shadow_model,shadow_11,shadow_out,0,0,0.7775452,1.5030314,-1.5030314,0.22245479,0.7775452,0.5299974,-0.5299974,0.2775452,0,1,11
7318,shadow_model,shadow_11,shadow_out,0,0,0.046975538,0.048114777,-0.048114777,0.95302445,0.95302445,0.18951173,-0.18951173,0.45302445,1,0,11
8487,shadow_model,shadow_11,shadow_out,0,0,0.17793955,0.19594133,-0.19594133,0.82206047,0.82206047,0.46825472,-0.46825472,0.32206047,1,0,11
38507,shadow_model,shadow_11,shadow_out,0,0,0.051984195,0.053384066,-0.053384066,0.9480158,0.9480158,0.20431665,-0.20431665,0.4480158,1,0,11
48058,shadow_model,shadow_11,shadow_out,0,0,0.018612653,0.0187881,-0.0187881,0.9813874,0.9813874,0.09258953,-0.09258953,0.48138735,1,0,11
18726,shadow_model,shadow_11,shadow_out,0,0,0.46271467,0.62122595,-0.62122595,0.5372853,0.5372853,0.69036424,-0.69036424,0.037285328,1,0,11
