train_index,audition_id,callback,shard,slice,actor_role_key
1046,AU001047,0,4,2,A001|RL0430
32230,AU032231,0,3,1,A052|RL0176
18299,AU018300,1,3,3,A028|RL0050
53000,AU053001,0,3,4,A089|RL0867
21101,AU021102,0,4,5,A033|RL0313
41972,AU041973,0,5,2,A069|RL0130
51696,AU051697,1,3,4,A086|RL0995
500,AU000501,0,4,2,A001|RL0251
28607,AU028608,0,1,5,A046|RL0891
47632,AU047633,0,5,4,A079|RL1065
35665,AU035666,0,1,3,A058|RL0824
54499,AU054500,0,5,2,A091|RL0227
47543,AU047544,1,1,2,A079|RL0104
55798,AU055799,0,2,2,A093|RL0253
16658,AU016659,1,2,4,A025|RL1179
21762,AU021763,0,2,4,A034|RL0195
19414,AU019415,0,4,4,A030|RL0721
1171,AU001172,0,2,5,A001|RL1080
59877,AU059878,1,5,4,A100|RL0874
7403,AU007404,1,5,1,A009|RL0849
56442,AU056443,0,1,4,A095|RL1009
40615,AU040616,1,5,2,A067|RL0653
53146,AU053147,0,3,3,A089|RL0846
27346,AU027347,0,1,4,A044|RL0241
39497,AU039498,0,1,3,A065|RL1037
47660,AU047661,1,4,3,A079|RL0562
3973,AU003974,1,4,4,A003|RL0321
53987,AU053988,0,4,5,A090|RL0372
22869,AU022870,0,2,2,A036|RL0674
15593,AU015594,0,3,4,A023|RL1194
57817,AU057818,0,2,2,A097|RL0509
52484,AU052485,0,5,3,A088|RL0916
17099,AU017100,0,1,5,A025|RL1188
26804,AU026805,1,3,2,A043|RL0865
52055,AU052056,0,4,5,A087|RL0703
57192,AU057193,0,5,5,A096|RL1084
13583,AU013584,0,4,2,A020|RL1200
32427,AU032428,0,4,5,A052|RL0204
45566,AU045567,0,4,2,A076|RL0530
44579,AU044580,1,3,2,A074|RL0533
47231,AU047232,0,2,2,A079|RL0841
20808,AU020809,1,2,4,A032|RL1038
10504,AU010505,0,3,1,A014|RL1193
13297,AU013298,1,1,5,A019|RL1178
17761,AU017762,0,2,5,A027|RL0770
59086,AU059087,0,4,1,A099|RL0990
33151,AU033152,0,1,4,A054|RL0891
9835,AU009836,1,5,5,A013|RL1196
35594,AU035595,0,2,3,A058|RL0295
39998,AU039999,0,5,3,A066|RL0628
53942,AU053943,1,5,5,A090|RL0467
57425,AU057426,1,4,5,A096|RL0801
53463,AU053464,1,3,1,A090|RL0721
7404,AU007405,0,4,4,A009|RL0873
22891,AU022892,0,4,5,A036|RL0027
36136,AU036137,1,1,1,A059|RL0846
17674,AU017675,1,5,4,A026|RL0564
31578,AU031579,0,5,5,A051|RL0510
41772,AU041773,1,2,4,A069|RL0030
34722,AU034723,0,5,4,A057|RL0049
58838,AU058839,0,2,3,A099|RL0913
17370,AU017371,0,4,2,A026|RL0318
44408,AU044409,0,4,1,A074|RL1129
50353,AU050354,0,4,1,A084|RL0679
17854,AU017855,0,5,4,A027|RL0652
15465,AU015466,0,4,5,A023|RL1186
3828,AU003829,0,4,1,A003|RL0366
6339,AU006340,0,2,1,A007|RL0227
30252,AU030253,0,3,2,A049|RL0650
42020,AU042021,0,2,5,A069|RL0107
49233,AU049234,1,4,1,A082|RL1015
35003,AU035004,1,3,3,A057|RL0918
38523,AU038524,0,2,3,A063|RL0177
8988,AU008989,0,5,4,A012|RL1189
19282,AU019283,1,5,5,A029|RL0610
2638,AU002639,0,2,3,A001|RL0990
51784,AU051785,0,3,4,A087|RL0074
16264,AU016265,0,1,4,A024|RL1193
20586,AU020587,0,5,3,A032|RL0410
57782,AU057783,0,5,2,A097|RL0844
43690,AU043691,1,2,3,A072|RL0538
37269,AU037270,0,5,5,A061|RL0822
53292,AU053293,0,3,2,A089|RL0825
21552,AU021553,1,5,3,A033|RL0562
5849,AU005850,1,2,5,A007|RL0217
54486,AU054487,1,5,2,A091|RL1090
49796,AU049797,1,4,4,A083|RL0919
11566,AU011567,0,4,1,A016|RL1199
53345,AU053346,0,5,4,A089|RL0922
32037,AU032038,0,5,2,A052|RL0244
29845,AU029846,1,1,4,A048|RL0989
27930,AU027931,1,3,3,A045|RL0625
8376,AU008377,1,5,3,A011|RL1177
945,AU000946,0,2,4,A001|RL0356
11340,AU011341,1,5,3,A016|RL1189
19962,AU019963,0,2,3,A031|RL0241
54255,AU054256,0,5,4,A091|RL0246
39247,AU039248,0,4,1,A064|RL0420
1408,AU001409,0,1,2,A001|RL0869
14040,AU014041,0,3,1,A020|RL1177
8056,AU008057,1,2,1,A010|RL0539
22861,AU022862,1,3,1,A036|RL0482
53655,AU053656,0,2,5,A090|RL0629
55116,AU055117,0,5,5,A092|RL0635
53669,AU053670,1,3,4,A090|RL0965
6351,AU006352,0,3,3,A007|RL0515
41200,AU041201,0,5,1,A068|RL1085
34330,AU034331,0,3,3,A056|RL0748
28935,AU028936,1,2,3,A046|RL0538
27157,AU027158,0,1,3,A043|RL1112
52792,AU052793,0,3,5,A088|RL0083
24470,AU024471,0,3,5,A038|RL0084
41209,AU041210,1,4,3,A068|RL0126
13517,AU013518,1,2,4,A020|RL1182
23722,AU023723,1,4,2,A037|RL0464
25133,AU025134,0,4,5,A040|RL0482
2013,AU002014,0,5,5,A001|RL0114
59810,AU059811,0,4,3,A100|RL0441
56142,AU056143,0,3,4,A094|RL1159
17459,AU017460,0,2,2,A026|RL0104
29250,AU029251,0,1,1,A047|RL0341
18568,AU018569,1,3,3,A028|RL0631
23281,AU023282,1,2,2,A036|RL1162
42287,AU042288,1,3,4,A070|RL1132
27781,AU027782,0,5,4,A044|RL0106
47857,AU047858,0,5,4,A080|RL1082
28556,AU028557,0,3,1,A046|RL0842
22076,AU022077,0,3,3,A034|RL0681
41271,AU041272,0,3,1,A068|RL0439
32593,AU032594,1,4,4,A053|RL1131
3930,AU003931,1,4,4,A003|RL0464
5583,AU005584,0,5,2,A006|RL0415
33461,AU033462,1,5,4,A054|RL0106
33454,AU033455,1,3,1,A054|RL1113
41910,AU041911,1,2,3,A069|RL0992
55799,AU055800,1,3,3,A093|RL0277
39164,AU039165,0,3,1,A064|RL0778
51327,AU051328,1,1,2,A086|RL0364
15416,AU015417,0,5,4,A023|RL1185
45669,AU045670,0,1,5,A076|RL0652
5033,AU005034,0,2,4,A005|RL0847
14413,AU014414,1,2,5,A021|RL1190
48879,AU048880,1,2,2,A081|RL0252
40077,AU040078,0,1,1,A066|RL0174
35692,AU035693,0,2,4,A058|RL0297
591,AU000592,0,1,3,A001|RL0085
21060,AU021061,0,3,2,A032|RL0036
4383,AU004384,0,2,4,A004|RL0054
54094,AU054095,0,5,5,A091|RL1082
9503,AU009504,0,3,1,A013|RL1200
48630,AU048631,0,4,2,A081|RL0151
53045,AU053046,0,3,4,A089|RL0772
102,AU000103,0,5,3,A001|RL0099
44144,AU044145,0,2,4,A073|RL0176
8044,AU008045,0,1,3,A010|RL0251
46436,AU046437,0,1,3,A077|RL0752
44820,AU044821,1,4,4,A074|RL0442
3518,AU003519,1,2,2,A002|RL0683
36845,AU036846,1,1,1,A060|RL0729
6345,AU006346,0,4,3,A007|RL0371
50946,AU050947,1,3,2,A085|RL0128
47530,AU047531,1,5,3,A079|RL0967
36426,AU036427,0,4,1,A060|RL0073
54197,AU054198,1,1,5,A091|RL0029
52927,AU052928,0,2,5,A089|RL0290
6816,AU006817,0,1,2,A008|RL0393
44432,AU044433,1,3,4,A074|RL0530
11468,AU011469,0,3,4,A016|RL1197
47335,AU047336,0,3,5,A079|RL0987
2318,AU002319,0,1,4,A001|RL0384
51596,AU051597,1,3,5,A086|RL0945
31210,AU031211,1,4,4,A050|RL0610
57013,AU057014,0,2,4,A096|RL0313
29738,AU029739,0,5,2,A048|RL0771
57505,AU057506,1,1,4,A096|RL0371
33656,AU033657,1,4,2,A055|RL0554
27447,AU027448,1,3,5,A044|RL0315
449,AU000450,1,5,4,A001|RL0202
11269,AU011270,0,3,2,A016|RL1190
33650,AU033651,1,4,5,A055|RL0410
19012,AU019013,0,1,2,A029|RL0005
36932,AU036933,1,2,4,A060|RL0467
8019,AU008020,1,4,1,A010|RL0826
57072,AU057073,0,3,4,A096|RL0554
53866,AU053867,1,4,1,A090|RL0993
53352,AU053353,0,5,3,A089|RL1090
40890,AU040891,0,5,2,A067|RL0203
38596,AU038597,1,3,5,A063|RL0754
9894,AU009895,0,1,4,A013|RL1183
27705,AU027706,0,4,4,A044|RL0632
56732,AU056733,1,4,1,A095|RL0919
49496,AU049497,1,3,5,A083|RL0769
35038,AU035039,0,2,1,A057|RL0583
42566,AU042567,1,3,4,A070|RL0778
21668,AU021669,0,1,3,A034|RL0289
36561,AU036562,0,3,2,A060|RL0963
10961,AU010962,0,4,3,A015|RL1194
16705,AU016706,1,5,4,A025|RL1178
22279,AU022280,0,4,4,A035|RL0146
47388,AU047389,0,3,4,A079|RL1084
28095,AU028096,1,4,4,A045|RL1060
46588,AU046589,1,5,2,A077|RL0875
47287,AU047288,1,5,4,A079|RL1010
50474,AU050475,1,2,1,A084|RL0058
18623,AU018624,1,5,2,A028|RL0776
53825,AU053826,0,1,2,A090|RL0009
23894,AU023895,0,2,3,A037|RL1067
13127,AU013128,1,3,2,A019|RL1200
16905,AU016906,1,5,3,A025|RL1186
18074,AU018075,1,3,2,A027|RL0057
3688,AU003689,1,5,5,A003|RL0531
33789,AU033790,1,2,1,A055|RL0221
33246,AU033247,0,5,1,A054|RL0821
21319,AU021320,1,1,5,A033|RL0845
50559,AU050560,0,3,3,A084|RL0923
42346,AU042347,0,3,3,A070|RL0198
59316,AU059317,0,4,1,A099|RL0635
34174,AU034175,0,5,1,A056|RL0529
29305,AU029306,1,2,4,A047|RL0486
45161,AU045162,0,1,5,A075|RL0893
28273,AU028274,1,5,1,A045|RL0632
49654,AU049655,0,5,2,A083|RL1036
48418,AU048419,1,1,5,A081|RL0938
40045,AU040046,0,1,5,A066|RL0581
37654,AU037655,1,4,2,A062|RL1154
50722,AU050723,1,3,1,A085|RL0627
12113,AU012114,0,2,2,A017|RL1194
34346,AU034347,1,3,1,A056|RL1132
55867,AU055868,0,3,3,A094|RL0434
6288,AU006289,0,4,2,A007|RL0178
21647,AU021648,1,3,4,A033|RL0492
42876,AU042877,1,4,2,A071|RL0485
23036,AU023037,0,2,4,A036|RL1157
11559,AU011560,0,3,5,A016|RL1192
27557,AU027558,1,3,3,A044|RL0605
52738,AU052739,0,5,5,A088|RL1137
59603,AU059604,1,3,4,A100|RL0173
42751,AU042752,0,5,1,A071|RL1010
24200,AU024201,1,5,5,A038|RL0654
1163,AU001164,0,3,5,A001|RL0888
8668,AU008669,0,3,1,A011|RL1181
12211,AU012212,1,3,1,A017|RL1196
32667,AU032668,0,1,5,A053|RL0557
4482,AU004483,0,5,5,A004|RL0080
41082,AU041083,0,5,1,A068|RL0603
45359,AU045360,0,1,3,A075|RL0945
48755,AU048756,1,5,3,A081|RL0801
21174,AU021175,0,1,2,A033|RL0890
33535,AU033536,0,1,3,A054|RL0707
23009,AU023010,1,1,4,A036|RL0509
13062,AU013063,0,5,3,A019|RL1183
4572,AU004573,0,2,4,A004|RL1065
28724,AU028725,0,4,5,A046|RL0174
4585,AU004586,0,3,5,A004|RL0202
21782,AU021783,0,2,3,A034|RL0675
14742,AU014743,0,3,4,A022|RL1183
23586,AU023587,0,3,4,A037|RL0725
41000,AU041001,1,4,3,A068|RL0985
17227,AU017228,0,1,5,A026|RL0411
48163,AU048164,1,5,4,A080|RL0201
43344,AU043345,0,3,3,A072|RL0459
24085,AU024086,1,1,2,A038|RL0244
13693,AU013694,0,2,3,A020|RL1190
51395,AU051396,0,3,1,A086|RL0821
35123,AU035124,1,4,5,A057|RL0273
52018,AU052019,0,2,4,A087|RL0990
22800,AU022801,0,4,3,A036|RL0193
16177,AU016178,0,4,1,A024|RL1178
12805,AU012806,1,1,5,A018|RL1190
36513,AU036514,1,2,5,A060|RL0986
41846,AU041847,0,5,4,A069|RL0631
34903,AU034904,0,5,3,A057|RL0868
32410,AU032411,0,2,5,A052|RL0971
12616,AU012617,0,5,3,A018|RL1193
33427,AU033428,1,5,5,A054|RL0465
49410,AU049411,0,1,3,A082|RL0563
19794,AU019795,0,1,2,A030|RL0441
44780,AU044781,0,3,3,A074|RL0657
45396,AU045397,0,1,3,A075|RL0658
1994,AU001995,0,3,4,A001|RL0833
489,AU000490,0,3,4,A001|RL1162
44152,AU044153,1,3,1,A073|RL0368
44649,AU044650,1,5,2,A074|RL1038
17480,AU017481,1,1,2,A026|RL0608
30957,AU030958,0,5,4,A050|RL0413
27613,AU027614,0,2,2,A044|RL0774
14561,AU014562,0,2,1,A021|RL1194
5691,AU005692,0,1,1,A006|RL0657
11276,AU011277,0,2,1,A016|RL1197
17903,AU017904,1,3,3,A027|RL0653
3960,AU003961,1,1,4,A003|RL0009
4488,AU004489,0,3,3,A004|RL0224
48472,AU048473,1,3,1,A081|RL1059
37969,AU037970,0,1,2,A062|RL0489
43661,AU043662,0,4,3,A072|RL1017
31130,AU031131,1,4,1,A050|RL1040
29879,AU029880,0,1,3,A048|RL0630
2687,AU002688,0,3,3,A001|RL0991
54801,AU054802,1,1,1,A092|RL0125
24129,AU024130,0,2,5,A038|RL0125
28818,AU028819,0,2,5,A046|RL0080
25725,AU025726,1,3,1,A041|RL1058
28825,AU028826,0,1,3,A046|RL0248
17125,AU017126,1,1,1,A026|RL0313
59431,AU059432,0,4,1,A100|RL0745
30129,AU030130,0,1,2,A048|RL0755
1696,AU001697,0,4,1,A001|RL0731
10858,AU010859,0,5,3,A015|RL1187
29396,AU029397,0,4,3,A047|RL0320
27515,AU027516,0,1,5,A044|RL0772
3785,AU003786,1,5,2,A003|RL0509
26844,AU026845,0,3,5,A043|RL0650
36760,AU036761,0,5,3,A060|RL1039
35892,AU035893,1,3,3,A059|RL0865
9034,AU009035,0,2,4,A012|RL1187
37098,AU037099,1,3,4,A061|RL0243
11917,AU011918,0,1,3,A017|RL1190
2384,AU002385,0,5,5,A001|RL0769
12915,AU012916,0,2,4,A019|RL1180
402,AU000403,0,4,4,A001|RL0249
45900,AU045901,0,2,4,A076|RL0321
17989,AU017990,1,2,2,A027|RL0367
51480,AU051481,1,2,2,A086|RL0511
32886,AU032887,0,1,1,A053|RL1113
23616,AU023617,0,3,1,A037|RL0270
7995,AU007996,1,3,1,A010|RL0250
14924,AU014925,0,4,5,A022|RL1197
786,AU000787,1,5,5,A001|RL0065
26328,AU026329,0,5,1,A042|RL0723
11280,AU011281,1,2,3,A016|RL1177
54101,AU054102,0,5,2,A091|RL0075
13709,AU013710,0,4,1,A020|RL1182
13910,AU013911,1,3,4,A020|RL1191
3684,AU003685,0,4,2,A003|RL0435
55171,AU055172,0,2,1,A092|RL0780
49178,AU049179,1,2,5,A082|RL0870
51987,AU051988,0,5,5,A087|RL0246
56457,AU056458,0,1,2,A095|RL0194
2820,AU002821,0,4,4,A001|RL0658
55292,AU055293,1,2,3,A093|RL1034
48392,AU048393,0,3,2,A081|RL0314
15759,AU015760,0,2,2,A023|RL1192
2020,AU002021,0,1,1,A001|RL0282
15655,AU015656,0,5,1,A023|RL1184
52245,AU052246,1,1,3,A087|RL0563
15863,AU015864,0,5,2,A023|RL1200
20327,AU020328,0,2,4,A031|RL0776
30166,AU030167,0,1,5,A048|RL0468
4379,AU004380,0,5,2,A004|RL1133
57695,AU057696,0,1,4,A097|RL1106
5757,AU005758,0,5,1,A006|RL1066
22537,AU022538,1,4,3,A035|RL0463
52209,AU052210,1,3,1,A087|RL0874
38159,AU038160,0,4,2,A063|RL0841
13284,AU013285,1,5,5,A019|RL1189
22236,AU022237,1,2,5,A035|RL0289
25645,AU025646,0,1,4,A041|RL0313
48443,AU048444,1,1,3,A081|RL0363
57184,AU057185,0,4,4,A096|RL0892
21890,AU021891,0,2,2,A034|RL0917
59694,AU059695,0,4,3,A100|RL0007
3913,AU003914,1,1,3,A003|RL0056
7290,AU007291,0,3,2,A009|RL0487
51661,AU051662,0,1,4,A086|RL0155
43030,AU043031,0,4,5,A071|RL0656
17440,AU017441,0,2,5,A026|RL0823
14208,AU014209,1,4,2,A021|RL1177
22115,AU022116,0,5,3,A034|RL0442
11616,AU011617,1,5,1,A016|RL1177
9191,AU009192,0,4,5,A012|RL1200
48409,AU048410,1,1,4,A081|RL0722
54851,AU054852,0,1,2,A092|RL0150
19685,AU019686,0,1,2,A030|RL0175
35650,AU035651,0,2,1,A058|RL0464
4150,AU004151,0,4,4,A004|RL0337
34067,AU034068,1,1,5,A055|RL1018
27336,AU027337,1,3,1,A044|RL0001
30742,AU030743,1,2,4,A049|RL0660
33012,AU033013,1,3,3,A053|RL0612
20694,AU020695,0,4,4,A032|RL0652
58260,AU058261,1,4,5,A098|RL0266
23510,AU023511,0,2,2,A037|RL0076
46800,AU046801,1,2,1,A078|RL0580
30615,AU030616,0,5,2,A049|RL1137
54051,AU054052,0,4,5,A091|RL0050
57447,AU057448,0,3,2,A096|RL0154
56056,AU056057,0,3,5,A094|RL0270
39705,AU039706,1,2,4,A065|RL0154
11106,AU011107,0,4,3,A015|RL1195
47893,AU047894,1,3,5,A080|RL0771
41405,AU041406,1,3,2,A068|RL0130
27848,AU027849,1,4,5,A044|RL0539
19493,AU019494,0,1,5,A030|RL0267
10991,AU010992,0,1,5,A015|RL1200
1961,AU001962,0,2,3,A001|RL0041
37559,AU037560,1,1,3,A062|RL0049
19627,AU019628,0,2,5,A030|RL1133
28334,AU028335,0,2,2,A045|RL0921
44054,AU044055,0,1,2,A073|RL0366
1783,AU001784,0,5,1,A001|RL0469
22690,AU022691,0,5,3,A035|RL0610
55791,AU055792,0,4,2,A093|RL0085
37480,AU037481,1,5,2,A061|RL0011
23654,AU023655,0,4,3,A037|RL0007
30350,AU030351,0,5,5,A049|RL0652
51605,AU051606,0,1,1,A086|RL1161
36228,AU036229,1,3,1,A059|RL0704
24423,AU024424,0,5,2,A038|RL0131
32174,AU032175,0,1,1,A052|RL0007
15159,AU015160,0,3,1,A022|RL1192
1905,AU001906,0,5,4,A001|RL1047
25828,AU025829,0,1,2,A041|RL0005
28347,AU028348,0,3,4,A045|RL0058
2658,AU002659,0,2,1,A001|RL0295
8818,AU008819,0,5,4,A012|RL1187
36245,AU036246,1,4,2,A059|RL1112
3558,AU003559,1,4,1,A002|RL0468
7011,AU007012,1,5,2,A009|RL0841
40071,AU040072,0,2,3,A066|RL0030
45326,AU045327,1,2,1,A075|RL0153
22116,AU022117,0,3,3,A034|RL0466
28187,AU028188,0,3,4,A045|RL0918
5803,AU005804,0,2,1,A006|RL0995
26591,AU026592,0,1,4,A042|RL1160
22713,AU022714,0,4,4,A035|RL1162
126,AU000127,0,3,2,A001|RL0675
38829,AU038830,0,1,4,A064|RL0963
10305,AU010306,0,1,3,A014|RL1186
30484,AU030485,1,1,2,A049|RL0343
48483,AU048484,1,5,4,A081|RL0148
40010,AU040011,0,4,2,A066|RL0916
50248,AU050249,0,2,3,A084|RL0509
59347,AU059348,1,4,4,A099|RL0204
29860,AU029861,0,4,5,A048|RL0174
49972,AU049973,1,4,5,A083|RL0443
6047,AU006048,1,4,4,A007|RL0269
40594,AU040595,1,2,2,A067|RL0149
33826,AU033827,1,2,5,A055|RL1109
32372,AU032373,0,4,3,A052|RL0059
39365,AU039366,1,2,1,A065|RL0219
25484,AU025485,0,3,2,A040|RL0681
41831,AU041832,0,2,1,A069|RL0271
47746,AU047747,1,3,4,A079|RL0276
29013,AU029014,1,5,1,A046|RL0060
4788,AU004789,0,4,3,A005|RL0842
33505,AU033506,1,4,2,A054|RL1162
50277,AU050278,0,3,4,A084|RL0030
12763,AU012764,1,2,5,A018|RL1196
37528,AU037529,1,1,4,A061|RL1163
55220,AU055221,1,3,4,A093|RL0481
4887,AU004888,1,4,3,A005|RL0868
4265,AU004266,1,5,3,A004|RL0747
25009,AU025010,0,1,5,A039|RL0563
39336,AU039337,0,2,3,A065|RL0698
44910,AU044911,0,4,1,A074|RL0252
18932,AU018933,0,1,1,A029|RL0435
24141,AU024142,0,5,2,A038|RL0413
48190,AU048191,0,4,3,A080|RL0849
38868,AU038869,0,1,4,A064|RL0724
18708,AU018709,0,2,2,A028|RL0466
54674,AU054675,1,3,2,A092|RL0602
43914,AU043915,1,3,5,A073|RL0531
50788,AU050789,0,1,1,A085|RL1036
31651,AU031652,0,4,2,A051|RL1087
50635,AU050636,0,5,3,A085|RL0889
15088,AU015089,0,2,5,A022|RL1193
55297,AU055298,0,2,2,A093|RL1154
13808,AU013809,0,1,3,A020|RL1185
4174,AU004175,1,4,4,A004|RL0913
20565,AU020566,0,5,4,A032|RL1081
56013,AU056014,0,2,3,A094|RL0413
11480,AU011481,0,5,5,A016|RL1185
5119,AU005120,1,2,5,A005|RL0561
46684,AU046685,0,2,2,A078|RL0146
35392,AU035393,0,3,3,A058|RL0147
5066,AU005067,1,2,1,A005|RL0464
10495,AU010496,1,1,5,A014|RL1184
41197,AU041198,0,4,2,A068|RL1013
41875,AU041876,0,3,2,A069|RL0152
9350,AU009351,0,2,5,A013|RL1191
30696,AU030697,1,4,5,A049|RL0731
12105,AU012106,1,1,2,A017|RL1186
24078,AU024079,0,1,5,A038|RL0076
41477,AU041478,0,3,4,A068|RL0683
19576,AU019577,0,3,1,A030|RL1084
10276,AU010277,0,3,3,A014|RL1181
58485,AU058486,0,4,2,A098|RL0966
3321,AU003322,1,4,2,A002|RL0655
44119,AU044120,0,5,2,A073|RL0751
31742,AU031743,0,4,4,A051|RL0921
10210,AU010211,0,4,2,A014|RL1187
33947,AU033948,1,4,3,A055|RL0488
46128,AU046129,1,3,4,A077|RL0410
21653,AU021654,0,1,2,A033|RL0636
3835,AU003836,0,1,2,A003|RL0534
53229,AU053230,0,2,2,A089|RL0488
31361,AU031362,1,4,3,A051|RL0002
58697,AU058698,1,3,1,A098|RL0179
20673,AU020674,0,3,1,A032|RL0148
966,AU000967,0,1,3,A001|RL0860
17150,AU017151,1,1,1,A026|RL0913
11818,AU011819,0,5,2,A017|RL1187
49370,AU049371,0,3,2,A082|RL0778
55731,AU055732,0,5,5,A093|RL0995
6549,AU006550,0,1,1,A008|RL1035
32125,AU032126,0,4,4,A052|RL0006
21988,AU021989,0,3,5,A034|RL0919
14288,AU014289,0,5,4,A021|RL1185
27525,AU027526,0,1,5,A044|RL1012
57394,AU057395,1,2,5,A096|RL0057
47353,AU047354,0,3,2,A079|RL0244
36021,AU036022,1,1,1,A059|RL0436
53053,AU053054,0,2,4,A089|RL0964
10214,AU010215,0,4,5,A014|RL1191
58883,AU058884,0,5,2,A099|RL0818
45223,AU045224,1,3,4,A075|RL0031
44314,AU044315,0,5,2,A073|RL0731
47583,AU047584,0,4,5,A079|RL1064
26876,AU026877,1,2,5,A043|RL0243
5582,AU005583,0,1,3,A006|RL0391
48123,AU048124,0,1,1,A080|RL0416
59005,AU059006,1,3,2,A099|RL0221
45910,AU045911,1,4,4,A076|RL0561
47823,AU047824,0,5,4,A080|RL0266
43937,AU043938,0,5,1,A073|RL1083
49269,AU049270,0,4,5,A082|RL0704
22379,AU022380,1,5,2,A035|RL0196
19553,AU019554,0,4,5,A030|RL0532
16287,AU016288,0,2,2,A024|RL1192
50704,AU050705,0,2,4,A085|RL0195
43421,AU043422,1,4,3,A072|RL1132
15377,AU015378,0,4,5,A023|RL1194
13023,AU013024,0,4,1,A019|RL1192
28437,AU028438,0,3,2,A045|RL1043
22822,AU022823,1,1,3,A036|RL0721
35918,AU035919,1,5,2,A059|RL0314
21283,AU021284,1,2,2,A033|RL1156
34151,AU034152,1,2,1,A055|RL0684
8312,AU008313,1,2,1,A011|RL1185
46570,AU046571,1,5,2,A077|RL0443
46210,AU046211,0,2,1,A077|RL0028
59059,AU059060,1,1,2,A099|RL0342
48321,AU048322,0,4,3,A080|RL0468
26090,AU026091,1,5,3,A041|RL0418
23173,AU023174,1,1,4,A036|RL0920
50536,AU050537,1,3,1,A084|RL0371
45452,AU045453,0,4,2,A075|RL0827
42180,AU042181,1,1,2,A070|RL0914
31419,AU031420,0,5,1,A051|RL0219
32131,AU032132,1,3,1,A052|RL0150
166,AU000167,0,4,4,A001|RL0460
47742,AU047743,0,3,3,A079|RL0180
18988,AU018989,0,4,1,A029|RL0604
4759,AU004760,1,1,3,A005|RL0146
20114,AU020115,0,5,4,A031|RL0364
52734,AU052735,0,1,3,A088|RL1041
23696,AU023697,1,3,2,A037|RL1015
56038,AU056039,1,1,3,A094|RL1013
51107,AU051108,0,2,3,A085|RL0467
35374,AU035375,0,4,2,A058|RL0890
2277,AU002278,0,4,2,A001|RL0575
16737,AU016738,0,2,4,A025|RL1186
32791,AU032792,0,4,3,A053|RL0008
31171,AU031172,1,5,1,A050|RL0849
5884,AU005885,0,1,1,A007|RL1057
39119,AU039120,0,5,4,A064|RL0873
40089,AU040090,0,4,3,A066|RL0462
24396,AU024397,1,5,2,A038|RL0658
8614,AU008615,1,2,3,A011|RL1199
54818,AU054819,1,5,4,A092|RL0533
29067,AU029068,1,4,3,A047|RL0649
13002,AU013003,0,5,4,A019|RL1195
59200,AU059201,0,3,4,A099|RL0201
8269,AU008270,0,3,1,A011|RL1190
32916,AU032917,0,3,4,A053|RL0658
56267,AU056268,0,4,3,A094|RL0634
18422,AU018423,0,4,5,A028|RL0652
23919,AU023920,0,4,4,A037|RL0492
8834,AU008835,0,2,1,A012|RL1179
38625,AU038626,1,2,5,A063|RL0275
33371,AU033372,1,3,5,A054|RL0296
12293,AU012294,1,4,1,A017|RL1182
17819,AU017820,0,2,5,A027|RL0987
18117,AU018118,0,2,5,A027|RL1089
52293,AU052294,1,3,5,A087|RL0540
8051,AU008052,0,1,2,A010|RL0419
30258,AU030259,1,1,3,A049|RL0794
34310,AU034311,1,5,5,A056|RL0268
40449,AU040450,0,5,4,A067|RL0194
7986,AU007987,0,5,4,A010|RL0034
14136,AU014137,0,3,2,A021|RL1177
30666,AU030667,1,1,4,A049|RL0011
20544,AU020545,0,5,3,A032|RL0577
47512,AU047513,0,5,5,A079|RL0535
2396,AU002397,0,2,5,A001|RL1057
21357,AU021358,0,4,4,A033|RL0582
27071,AU027072,1,4,2,A043|RL0223
15610,AU015611,1,3,3,A023|RL1187
35062,AU035063,0,2,4,A057|RL1159
29162,AU029163,1,2,3,A047|RL0579
45074,AU045075,0,3,2,A075|RL1155
10235,AU010236,0,4,5,A014|RL1188
55041,AU055042,0,2,3,A092|RL0010
21511,AU021512,0,5,1,A033|RL0753
108,AU000109,0,3,4,A001|RL0243
4741,AU004742,0,5,3,A005|RL0889
11393,AU011394,0,4,2,A016|RL1194
46615,AU046616,1,2,2,A077|RL0348
8561,AU008562,0,2,4,A011|RL1194
49578,AU049579,1,4,2,A083|RL0387
4677,AU004678,1,2,4,A004|RL0060
32998,AU032999,0,2,1,A053|RL0276
162,AU000163,0,2,1,A001|RL0364
50973,AU050974,0,3,2,A085|RL0776
53689,AU053690,1,4,2,A090|RL0270
20655,AU020656,1,3,1,A032|RL0891
51498,AU051499,0,2,5,A086|RL0943
52458,AU052459,0,4,5,A088|RL0292
11987,AU011988,0,5,5,A017|RL1188
17757,AU017758,1,4,3,A027|RL0674
18392,AU018393,1,5,4,A028|RL1107
15412,AU015413,0,2,2,A023|RL1181
5858,AU005859,0,1,2,A007|RL0433
44480,AU044481,0,3,4,A074|RL0507
13488,AU013489,1,4,2,A019|RL1177
34438,AU034439,0,3,2,A056|RL0990
13340,AU013341,1,5,1,A019|RL1197
5175,AU005176,0,5,3,A005|RL0730
17169,AU017170,1,3,3,A026|RL0194
4974,AU004975,0,2,4,A005|RL0606
5463,AU005464,1,4,5,A006|RL1060
48189,AU048190,1,5,5,A080|RL0825
58609,AU058610,0,3,5,A098|RL0417
9824,AU009825,0,2,3,A013|RL1185
54100,AU054101,0,5,5,A091|RL0051
